No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
1287,418.55602420000065,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-54dBm,,,"QoS Data, SN=1041, FN=0, Flags=.p....F."
1292,418.81925330000064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-56dBm,,,"QoS Data, SN=1042, FN=0, Flags=.p....F."
1294,420.79629240000065,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-36dBm,,,"QoS Data, SN=1043, FN=0, Flags=.p..R.F."
1299,421.72603000000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-50dBm,,,"QoS Data, SN=1044, FN=0, Flags=.p..R.F."
1303,421.72944660000064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-40dBm,,,"QoS Data, SN=1045, FN=0, Flags=.p....F."
1305,422.97214580000065,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-45dBm,,,"QoS Data, SN=1046, FN=0, Flags=.p..R.F."
1307,424.8177202000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-66dBm,,,"QoS Data, SN=1047, FN=0, Flags=.p....F."
1309,425.18877090000063,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-63dBm,,,"QoS Data, SN=1048, FN=0, Flags=.p....F."
1312,425.19192680000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-40dBm,,,"QoS Data, SN=1049, FN=0, Flags=.p....F."
1317,426.4094505000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-58dBm,,,"QoS Data, SN=1050, FN=0, Flags=.p..R.F."
1320,427.42830070000065,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-60dBm,,,"QoS Data, SN=1051, FN=0, Flags=.p..R.F."
1324,428.08906030000065,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-54dBm,,,"QoS Data, SN=1052, FN=0, Flags=.p....F."
1329,428.9390219000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-53dBm,,,"QoS Data, SN=1053, FN=0, Flags=.p..R.F."
1330,430.0191807000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-49dBm,,,"QoS Data, SN=1054, FN=0, Flags=.p..R.F."
1332,431.9469446000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-54dBm,,,"QoS Data, SN=1055, FN=0, Flags=.p....F."
1337,432.6288724000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-52dBm,,,"QoS Data, SN=1056, FN=0, Flags=.p....F."
1342,433.4207810000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-62dBm,,,"QoS Data, SN=1057, FN=0, Flags=.p..R.F."
1344,434.7779372000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-44dBm,,,"QoS Data, SN=1058, FN=0, Flags=.p..R.F."
1347,436.5259630000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-58dBm,,,"QoS Data, SN=1059, FN=0, Flags=.p....F."
1351,437.69583790000064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-50dBm,,,"QoS Data, SN=1060, FN=0, Flags=.p..R.F."
1356,439.69042500000063,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-39dBm,,,"QoS Data, SN=1061, FN=0, Flags=.p..R.F."
1361,440.41749620000064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-54dBm,,,"QoS Data, SN=1062, FN=0, Flags=.p....F."
1363,440.99878560000064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-49dBm,,,"QoS Data, SN=1063, FN=0, Flags=.p....F."
1364,442.03932200000065,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-44dBm,,,"QoS Data, SN=1064, FN=0, Flags=.p....F."
1368,443.70576350000067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-43dBm,,,"QoS Data, SN=1065, FN=0, Flags=.p..R.F."
1373,445.3222445000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-68dBm,,,"QoS Data, SN=1066, FN=0, Flags=.p....F."
1374,445.8103611000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-52dBm,,,"QoS Data, SN=1067, FN=0, Flags=.p....F."
1379,447.7924388000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-48dBm,,,"QoS Data, SN=1068, FN=0, Flags=.p....F."
1383,449.0415635000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-56dBm,,,"QoS Data, SN=1069, FN=0, Flags=.p....F."
1384,449.68559020000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-47dBm,,,"QoS Data, SN=1070, FN=0, Flags=.p....F."
1387,450.43812130000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-46dBm,,,"QoS Data, SN=1071, FN=0, Flags=.p....F."
1390,451.26012850000063,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-61dBm,,,"QoS Data, SN=1072, FN=0, Flags=.p..R.F."
1392,452.9711377000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-55dBm,,,"QoS Data, SN=1073, FN=0, Flags=.p....F."
1395,453.1281789000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-55dBm,,,"QoS Data, SN=1074, FN=0, Flags=.p....F."
1396,453.5957782000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-61dBm,,,"QoS Data, SN=1075, FN=0, Flags=.p..R.F."
1399,454.24345260000064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-55dBm,,,"QoS Data, SN=1076, FN=0, Flags=.p....F."
1401,454.76276390000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-47dBm,,,"QoS Data, SN=1077, FN=0, Flags=.p....F."
1406,455.8599802000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-42dBm,,,"QoS Data, SN=1078, FN=0, Flags=.p....F."
1409,457.0376082000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-52dBm,,,"QoS Data, SN=1079, FN=0, Flags=.p..R.F."
1410,457.2860829000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-39dBm,,,"QoS Data, SN=1080, FN=0, Flags=.p....F."
1414,457.65810650000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-44dBm,,,"QoS Data, SN=1081, FN=0, Flags=.p..R.F."
1415,459.33257190000063,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-47dBm,,,"QoS Data, SN=1082, FN=0, Flags=.p..R.F."
1420,460.41042450000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-48dBm,,,"QoS Data, SN=1083, FN=0, Flags=.p....F."
1424,460.66276700000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-46dBm,,,"QoS Data, SN=1084, FN=0, Flags=.p....F."
1428,461.47090330000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-55dBm,,,"QoS Data, SN=1085, FN=0, Flags=.p....F."
1433,462.83374990000067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-49dBm,,,"QoS Data, SN=1086, FN=0, Flags=.p....F."
1437,464.70328320000067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-57dBm,,,"QoS Data, SN=1087, FN=0, Flags=.p....F."
1441,466.13248450000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-51dBm,,,"QoS Data, SN=1088, FN=0, Flags=.p....F."
1446,467.9851569000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-52dBm,,,"QoS Data, SN=1089, FN=0, Flags=.p....F."
1448,468.41582450000067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-45dBm,,,"QoS Data, SN=1090, FN=0, Flags=.p..R.F."
1452,468.55710680000067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-48dBm,,,"QoS Data, SN=1091, FN=0, Flags=.p..R.F."
1457,469.23374130000064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-59dBm,,,"QoS Data, SN=1092, FN=0, Flags=.p....F."
1460,469.49277920000065,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-47dBm,,,"QoS Data, SN=1093, FN=0, Flags=.p....F."
1464,470.12086750000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-44dBm,,,"QoS Data, SN=1094, FN=0, Flags=.p..R.F."
1465,470.5770905000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-55dBm,,,"QoS Data, SN=1095, FN=0, Flags=.p....F."
1470,472.1833217000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-48dBm,,,"QoS Data, SN=1096, FN=0, Flags=.p....F."
1472,473.4114790000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-50dBm,,,"QoS Data, SN=1097, FN=0, Flags=.p....F."
1476,473.7251203000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-51dBm,,,"QoS Data, SN=1098, FN=0, Flags=.p....F."
1477,474.2646955000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-53dBm,,,"QoS Data, SN=1099, FN=0, Flags=.p....F."
1480,475.4078101000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-56dBm,,,"QoS Data, SN=1100, FN=0, Flags=.p..R.F."
1483,475.6660587000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-46dBm,,,"QoS Data, SN=1101, FN=0, Flags=.p..R.F."
1484,476.6506992000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-51dBm,,,"QoS Data, SN=1102, FN=0, Flags=.p..R.F."
1489,478.04874320000073,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-52dBm,,,"QoS Data, SN=1103, FN=0, Flags=.p....F."
1493,478.1475596000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-38dBm,,,"QoS Data, SN=1104, FN=0, Flags=.p....F."
1495,480.1064640000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-48dBm,,,"QoS Data, SN=1105, FN=0, Flags=.p....F."
1498,480.9597784000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-56dBm,,,"QoS Data, SN=1106, FN=0, Flags=.p....F."
1501,481.1694518000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-42dBm,,,"QoS Data, SN=1107, FN=0, Flags=.p....F."
1502,482.78196710000066,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-48dBm,,,"QoS Data, SN=1108, FN=0, Flags=.p....F."
1505,483.6445890000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-47dBm,,,"QoS Data, SN=1109, FN=0, Flags=.p....F."
1508,483.6866812000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-52dBm,,,"QoS Data, SN=1110, FN=0, Flags=.p....F."
1513,483.8206758000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-41dBm,,,"QoS Data, SN=1111, FN=0, Flags=.p..R.F."
1514,484.6714089000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-55dBm,,,"QoS Data, SN=1112, FN=0, Flags=.p....F."
1518,486.6411604000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-45dBm,,,"QoS Data, SN=1113, FN=0, Flags=.p....F."
1520,487.4374800000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-52dBm,,,"QoS Data, SN=1114, FN=0, Flags=.p..R.F."
1524,487.6909493000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-60dBm,,,"QoS Data, SN=1115, FN=0, Flags=.p....F."
1529,488.8494713000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-52dBm,,,"QoS Data, SN=1116, FN=0, Flags=.p....F."
1532,490.4254159000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-40dBm,,,"QoS Data, SN=1117, FN=0, Flags=.p....F."
1537,492.1365482000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-47dBm,,,"QoS Data, SN=1118, FN=0, Flags=.p....F."
1540,494.0675531000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-44dBm,,,"QoS Data, SN=1119, FN=0, Flags=.p..R.F."
1545,495.8363711000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-49dBm,,,"QoS Data, SN=1120, FN=0, Flags=.p..R.F."
1546,495.84108940000067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-54dBm,,,"QoS Data, SN=1121, FN=0, Flags=.p..R.F."
1549,496.49429510000067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-33dBm,,,"QoS Data, SN=1122, FN=0, Flags=.p....F."
1552,497.0361358000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-56dBm,,,"QoS Data, SN=1123, FN=0, Flags=.p..R.F."
1557,498.0814745000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-48dBm,,,"QoS Data, SN=1124, FN=0, Flags=.p....F."
1561,498.1744121000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-48dBm,,,"QoS Data, SN=1125, FN=0, Flags=.p..R.F."
1565,498.38666330000075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-60dBm,,,"QoS Data, SN=1126, FN=0, Flags=.p....F."
1566,500.17446330000075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-55dBm,,,"QoS Data, SN=1127, FN=0, Flags=.p....F."
1567,501.05390250000073,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-55dBm,,,"QoS Data, SN=1128, FN=0, Flags=.p....F."
1571,502.0109083000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-49dBm,,,"QoS Data, SN=1129, FN=0, Flags=.p....F."
1573,502.6894076000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-51dBm,,,"QoS Data, SN=1130, FN=0, Flags=.p....F."
1578,503.01759690000074,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-50dBm,,,"QoS Data, SN=1131, FN=0, Flags=.p....F."
1582,504.16677240000075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-57dBm,,,"QoS Data, SN=1132, FN=0, Flags=.p..R.F."
1587,504.25943880000074,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-46dBm,,,"QoS Data, SN=1133, FN=0, Flags=.p....F."
1589,505.51432840000075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-51dBm,,,"QoS Data, SN=1134, FN=0, Flags=.p....F."
1592,506.18084970000075,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-56dBm,,,"QoS Data, SN=1135, FN=0, Flags=.p....F."
1595,507.4111913000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-58dBm,,,"QoS Data, SN=1136, FN=0, Flags=.p....F."
1596,508.2327233000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-36dBm,,,"QoS Data, SN=1137, FN=0, Flags=.p....F."
1598,509.1486566000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-58dBm,,,"QoS Data, SN=1138, FN=0, Flags=.p..R.F."
1602,509.77337530000074,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-62dBm,,,"QoS Data, SN=1139, FN=0, Flags=.p..R.F."
1607,511.47241530000076,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-52dBm,,,"QoS Data, SN=1140, FN=0, Flags=.p....F."
1610,512.4363332000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-53dBm,,,"QoS Data, SN=1141, FN=0, Flags=.p..R.F."
1612,513.3375522000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-49dBm,,,"QoS Data, SN=1142, FN=0, Flags=.p....F."
1615,514.9220914000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-53dBm,,,"QoS Data, SN=1143, FN=0, Flags=.p....F."
1619,515.3674866000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-50dBm,,,"QoS Data, SN=1144, FN=0, Flags=.p..R.F."
1623,516.5890830000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-57dBm,,,"QoS Data, SN=1145, FN=0, Flags=.p....F."
1627,518.3722214000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-61dBm,,,"QoS Data, SN=1146, FN=0, Flags=.p....F."
1630,518.4592902000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-49dBm,,,"QoS Data, SN=1147, FN=0, Flags=.p....F."
1635,518.5401913000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-45dBm,,,"QoS Data, SN=1148, FN=0, Flags=.p....F."
1640,518.6303023000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-60dBm,,,"QoS Data, SN=1149, FN=0, Flags=.p....F."
1645,519.8917313000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-44dBm,,,"QoS Data, SN=1150, FN=0, Flags=.p....F."
1646,520.3105797000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-47dBm,,,"QoS Data, SN=1151, FN=0, Flags=.p..R.F."
1651,521.7193807000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-47dBm,,,"QoS Data, SN=1152, FN=0, Flags=.p....F."
1655,521.8252526000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-44dBm,,,"QoS Data, SN=1153, FN=0, Flags=.p..R.F."
1660,521.8912483000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-50dBm,,,"QoS Data, SN=1154, FN=0, Flags=.p..R.F."
1662,523.1430052000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-53dBm,,,"QoS Data, SN=1155, FN=0, Flags=.p....F."
1663,523.5004048000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-50dBm,,,"QoS Data, SN=1156, FN=0, Flags=.p....F."
1665,524.6674016000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-53dBm,,,"QoS Data, SN=1157, FN=0, Flags=.p....F."
1669,525.0145901000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-45dBm,,,"QoS Data, SN=1158, FN=0, Flags=.p..R.F."
1673,525.9128435000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-54dBm,,,"QoS Data, SN=1159, FN=0, Flags=.p..R.F."
1675,526.7877668000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-58dBm,,,"QoS Data, SN=1160, FN=0, Flags=.p....F."
1676,528.7856384000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-38dBm,,,"QoS Data, SN=1161, FN=0, Flags=.p....F."
1678,530.7843453000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-51dBm,,,"QoS Data, SN=1162, FN=0, Flags=.p..R.F."
1682,530.9192750000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-59dBm,,,"QoS Data, SN=1163, FN=0, Flags=.p....F."
1686,531.8185086000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-55dBm,,,"QoS Data, SN=1164, FN=0, Flags=.p..R.F."
1691,532.0030800000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-53dBm,,,"QoS Data, SN=1165, FN=0, Flags=.p....F."
1695,533.9866113000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-57dBm,,,"QoS Data, SN=1166, FN=0, Flags=.p..R.F."
1699,535.5350692000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-50dBm,,,"QoS Data, SN=1167, FN=0, Flags=.p....F."
1701,535.9195998000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-55dBm,,,"QoS Data, SN=1168, FN=0, Flags=.p....F."
1705,537.5771590000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-45dBm,,,"QoS Data, SN=1169, FN=0, Flags=.p....F."
1710,538.9610044000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-42dBm,,,"QoS Data, SN=1170, FN=0, Flags=.p....F."
1712,540.0207027000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-65dBm,,,"QoS Data, SN=1171, FN=0, Flags=.p....F."
1713,541.595641200001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-49dBm,,,"QoS Data, SN=1172, FN=0, Flags=.p..R.F."
1717,542.0731425000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-55dBm,,,"QoS Data, SN=1173, FN=0, Flags=.p..R.F."
1720,542.9471956000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-59dBm,,,"QoS Data, SN=1174, FN=0, Flags=.p..R.F."
1723,544.5967041000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-53dBm,,,"QoS Data, SN=1175, FN=0, Flags=.p....F."
1724,544.673710300001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-50dBm,,,"QoS Data, SN=1176, FN=0, Flags=.p..R.F."
1725,545.4472438000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-62dBm,,,"QoS Data, SN=1177, FN=0, Flags=.p....F."
1729,546.2686096000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-41dBm,,,"QoS Data, SN=1178, FN=0, Flags=.p....F."
1730,547.7629437000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-48dBm,,,"QoS Data, SN=1179, FN=0, Flags=.p..R.F."
1733,547.8734542000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-40dBm,,,"QoS Data, SN=1180, FN=0, Flags=.p....F."
1738,548.1173648000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-49dBm,,,"QoS Data, SN=1181, FN=0, Flags=.p....F."
1741,548.8511222000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-54dBm,,,"QoS Data, SN=1182, FN=0, Flags=.p....F."
1745,550.4649219000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-52dBm,,,"QoS Data, SN=1183, FN=0, Flags=.p..R.F."
1747,551.4985192000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-42dBm,,,"QoS Data, SN=1184, FN=0, Flags=.p....F."
1751,552.8605342000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-56dBm,,,"QoS Data, SN=1185, FN=0, Flags=.p..R.F."
1755,553.8154494000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-57dBm,,,"QoS Data, SN=1186, FN=0, Flags=.p....F."
1758,554.4196808000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-42dBm,,,"QoS Data, SN=1187, FN=0, Flags=.p....F."
1759,554.8113327000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-62dBm,,,"QoS Data, SN=1188, FN=0, Flags=.p..R.F."
1760,556.2692178000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-52dBm,,,"QoS Data, SN=1189, FN=0, Flags=.p....F."
1762,557.8284851000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-68dBm,,,"QoS Data, SN=1190, FN=0, Flags=.p....F."
1766,558.5024382000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-51dBm,,,"QoS Data, SN=1191, FN=0, Flags=.p....F."
1769,558.7389455000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-53dBm,,,"QoS Data, SN=1192, FN=0, Flags=.p..R.F."
1774,559.4647393000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-44dBm,,,"QoS Data, SN=1193, FN=0, Flags=.p....F."
1775,561.3369385000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-44dBm,,,"QoS Data, SN=1194, FN=0, Flags=.p..R.F."
1778,562.6104989000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-59dBm,,,"QoS Data, SN=1195, FN=0, Flags=.p....F."
1782,563.4142400000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-53dBm,,,"QoS Data, SN=1196, FN=0, Flags=.p....F."
1785,563.7145550000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-57dBm,,,"QoS Data, SN=1197, FN=0, Flags=.p....F."
1788,565.6543694000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-49dBm,,,"QoS Data, SN=1198, FN=0, Flags=.p....F."
1792,566.0152036000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-45dBm,,,"QoS Data, SN=1199, FN=0, Flags=.p....F."
1797,567.7318462000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-34dBm,,,"QoS Data, SN=1200, FN=0, Flags=.p....F."
1801,568.9843057000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-63dBm,,,"QoS Data, SN=1201, FN=0, Flags=.p....F."
1806,569.6987029000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-55dBm,,,"QoS Data, SN=1202, FN=0, Flags=.p....F."
1811,570.0936268000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-62dBm,,,"QoS Data, SN=1203, FN=0, Flags=.p..R.F."
1813,571.7788517000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-52dBm,,,"QoS Data, SN=1204, FN=0, Flags=.p....F."
1818,573.2053231000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-39dBm,,,"QoS Data, SN=1205, FN=0, Flags=.p....F."
1823,573.3434334000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-43dBm,,,"QoS Data, SN=1206, FN=0, Flags=.p....F."
1825,573.3905382000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-42dBm,,,"QoS Data, SN=1207, FN=0, Flags=.p....F."
1829,575.0962785000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-45dBm,,,"QoS Data, SN=1208, FN=0, Flags=.p....F."
1834,575.1741719000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-60dBm,,,"QoS Data, SN=1209, FN=0, Flags=.p....F."
1835,577.0334275000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-53dBm,,,"QoS Data, SN=1210, FN=0, Flags=.p....F."
1838,578.1345534000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-42dBm,,,"QoS Data, SN=1211, FN=0, Flags=.p..R.F."
1841,578.7831426000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-45dBm,,,"QoS Data, SN=1212, FN=0, Flags=.p..R.F."
1844,580.4995765000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-42dBm,,,"QoS Data, SN=1213, FN=0, Flags=.p....F."
1849,581.7972235000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-53dBm,,,"QoS Data, SN=1214, FN=0, Flags=.p..R.F."
1850,583.1836126000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-51dBm,,,"QoS Data, SN=1215, FN=0, Flags=.p....F."
