No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2900,999.3753169999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-34dBm,,,"QoS Data, SN=1894, FN=0, Flags=.p..R.F."
2903,1000.5133428999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-44dBm,,,"QoS Data, SN=1895, FN=0, Flags=.p....F."
2907,1000.7446139999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-28dBm,,,"QoS Data, SN=1896, FN=0, Flags=.p....F."
2910,1002.4801103999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-37dBm,,,"QoS Data, SN=1897, FN=0, Flags=.p....F."
2911,1004.3045625999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-27dBm,,,"QoS Data, SN=1898, FN=0, Flags=.p..R.F."
2915,1004.4211241999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-23dBm,,,"QoS Data, SN=1899, FN=0, Flags=.p....F."
2919,1006.1483815999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-35dBm,,,"QoS Data, SN=1900, FN=0, Flags=.p..R.F."
2924,1007.2048919999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-32dBm,,,"QoS Data, SN=1901, FN=0, Flags=.p....F."
2927,1008.2502281999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-30dBm,,,"QoS Data, SN=1902, FN=0, Flags=.p....F."
2928,1009.5379436999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-33dBm,,,"QoS Data, SN=1903, FN=0, Flags=.p..R.F."
2929,1010.0740372999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-29dBm,,,"QoS Data, SN=1904, FN=0, Flags=.p....F."
2930,1010.2827637999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-34dBm,,,"QoS Data, SN=1905, FN=0, Flags=.p....F."
2935,1011.9498306999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-44dBm,,,"QoS Data, SN=1906, FN=0, Flags=.p....F."
2938,1012.8814743999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-15dBm,,,"QoS Data, SN=1907, FN=0, Flags=.p..R.F."
2940,1014.3919021999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-22dBm,,,"QoS Data, SN=1908, FN=0, Flags=.p..R.F."
2943,1014.9719726999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-47dBm,,,"QoS Data, SN=1909, FN=0, Flags=.p....F."
2944,1015.2223190999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-37dBm,,,"QoS Data, SN=1910, FN=0, Flags=.p..R.F."
2945,1015.8795541999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-33dBm,,,"QoS Data, SN=1911, FN=0, Flags=.p....F."
2946,1017.7327110999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-28dBm,,,"QoS Data, SN=1912, FN=0, Flags=.p..R.F."
2950,1018.5934253999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-38dBm,,,"QoS Data, SN=1913, FN=0, Flags=.p....F."
2955,1020.3959925999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-28dBm,,,"QoS Data, SN=1914, FN=0, Flags=.p....F."
2959,1020.4817051999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-21dBm,,,"QoS Data, SN=1915, FN=0, Flags=.p....F."
2964,1021.6617545999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-30dBm,,,"QoS Data, SN=1916, FN=0, Flags=.p....F."
2965,1022.0816963999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-30dBm,,,"QoS Data, SN=1917, FN=0, Flags=.p..R.F."
2967,1023.6511005999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-51dBm,,,"QoS Data, SN=1918, FN=0, Flags=.p....F."
2970,1024.6399359999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-41dBm,,,"QoS Data, SN=1919, FN=0, Flags=.p....F."
2971,1025.1328480999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-36dBm,,,"QoS Data, SN=1920, FN=0, Flags=.p....F."
2975,1026.1877031999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-25dBm,,,"QoS Data, SN=1921, FN=0, Flags=.p....F."
2977,1026.8288590999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-37dBm,,,"QoS Data, SN=1922, FN=0, Flags=.p....F."
2979,1027.9624784999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-23dBm,,,"QoS Data, SN=1923, FN=0, Flags=.p....F."
2982,1029.0177880999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-22dBm,,,"QoS Data, SN=1924, FN=0, Flags=.p....F."
2984,1030.4352113999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-23dBm,,,"QoS Data, SN=1925, FN=0, Flags=.p....F."
2985,1032.0047896999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-24dBm,,,"QoS Data, SN=1926, FN=0, Flags=.p....F."
2988,1033.4127140999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-26dBm,,,"QoS Data, SN=1927, FN=0, Flags=.p....F."
2990,1034.3471912999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-31dBm,,,"QoS Data, SN=1928, FN=0, Flags=.p..R.F."
2995,1034.8715098999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-25dBm,,,"QoS Data, SN=1929, FN=0, Flags=.p..R.F."
2999,1036.1178284999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-44dBm,,,"QoS Data, SN=1930, FN=0, Flags=.p..R.F."
3004,1036.8172222999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-34dBm,,,"QoS Data, SN=1931, FN=0, Flags=.p....F."
3008,1037.0035983999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-33dBm,,,"QoS Data, SN=1932, FN=0, Flags=.p....F."
3010,1038.2589966999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-35dBm,,,"QoS Data, SN=1933, FN=0, Flags=.p..R.F."
3011,1039.3812494999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-38dBm,,,"QoS Data, SN=1934, FN=0, Flags=.p..R.F."
3016,1039.6158835999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-40dBm,,,"QoS Data, SN=1935, FN=0, Flags=.p..R.F."
3021,1040.505546799999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-16dBm,,,"QoS Data, SN=1936, FN=0, Flags=.p....F."
3024,1042.197550499999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-36dBm,,,"QoS Data, SN=1937, FN=0, Flags=.p....F."
3029,1043.516941599999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-22dBm,,,"QoS Data, SN=1938, FN=0, Flags=.p....F."
3033,1044.564141599999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-43dBm,,,"QoS Data, SN=1939, FN=0, Flags=.p....F."
3034,1044.720789099999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-26dBm,,,"QoS Data, SN=1940, FN=0, Flags=.p..R.F."
3035,1045.431755599999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-16dBm,,,"QoS Data, SN=1941, FN=0, Flags=.p....F."
3039,1046.7530441999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-26dBm,,,"QoS Data, SN=1942, FN=0, Flags=.p....F."
3042,1047.6930015999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-26dBm,,,"QoS Data, SN=1943, FN=0, Flags=.p....F."
3043,1049.4732834999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-40dBm,,,"QoS Data, SN=1944, FN=0, Flags=.p....F."
3045,1051.2124003999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-40dBm,,,"QoS Data, SN=1945, FN=0, Flags=.p..R.F."
3049,1051.2904871999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-39dBm,,,"QoS Data, SN=1946, FN=0, Flags=.p....F."
3050,1053.0363805999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-26dBm,,,"QoS Data, SN=1947, FN=0, Flags=.p....F."
3052,1053.0467851999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-35dBm,,,"QoS Data, SN=1948, FN=0, Flags=.p....F."
3057,1054.1712256999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-39dBm,,,"QoS Data, SN=1949, FN=0, Flags=.p....F."
3058,1055.2264379999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-44dBm,,,"QoS Data, SN=1950, FN=0, Flags=.p....F."
3061,1056.8289653999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-29dBm,,,"QoS Data, SN=1951, FN=0, Flags=.p....F."
3065,1057.7917725999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-31dBm,,,"QoS Data, SN=1952, FN=0, Flags=.p..R.F."
3070,1058.2703577999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-24dBm,,,"QoS Data, SN=1953, FN=0, Flags=.p....F."
3073,1058.4396255999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-30dBm,,,"QoS Data, SN=1954, FN=0, Flags=.p..R.F."
3078,1059.8704092999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-29dBm,,,"QoS Data, SN=1955, FN=0, Flags=.p....F."
3079,1060.1628161999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-24dBm,,,"QoS Data, SN=1956, FN=0, Flags=.p....F."
3080,1060.7320373999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-38dBm,,,"QoS Data, SN=1957, FN=0, Flags=.p....F."
3084,1060.8774176999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-28dBm,,,"QoS Data, SN=1958, FN=0, Flags=.p....F."
3088,1061.4016515999983,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-20dBm,,,"QoS Data, SN=1959, FN=0, Flags=.p..R.F."
3093,1061.5027503999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-40dBm,,,"QoS Data, SN=1960, FN=0, Flags=.p..R.F."
3098,1063.0433398999983,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-27dBm,,,"QoS Data, SN=1961, FN=0, Flags=.p....F."
3103,1063.8133447999983,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-33dBm,,,"QoS Data, SN=1962, FN=0, Flags=.p....F."
3108,1064.3429205999983,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-20dBm,,,"QoS Data, SN=1963, FN=0, Flags=.p..R.F."
3109,1064.6753821999982,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-27dBm,,,"QoS Data, SN=1964, FN=0, Flags=.p....F."
3112,1065.9251479999982,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-32dBm,,,"QoS Data, SN=1965, FN=0, Flags=.p....F."
3116,1066.0628181999982,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-40dBm,,,"QoS Data, SN=1966, FN=0, Flags=.p....F."
3120,1066.5359000999981,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-17dBm,,,"QoS Data, SN=1967, FN=0, Flags=.p....F."
3125,1068.4530403999981,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-31dBm,,,"QoS Data, SN=1968, FN=0, Flags=.p....F."
3128,1069.904571399998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-28dBm,,,"QoS Data, SN=1969, FN=0, Flags=.p....F."
3130,1070.762343199998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-43dBm,,,"QoS Data, SN=1970, FN=0, Flags=.p....F."
3132,1072.027347399998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-26dBm,,,"QoS Data, SN=1971, FN=0, Flags=.p..R.F."
3134,1072.653236099998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-21dBm,,,"QoS Data, SN=1972, FN=0, Flags=.p..R.F."
3135,1073.1660380999979,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-38dBm,,,"QoS Data, SN=1973, FN=0, Flags=.p....F."
3137,1074.1526509999978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-31dBm,,,"QoS Data, SN=1974, FN=0, Flags=.p..R.F."
3141,1075.6260941999979,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-34dBm,,,"QoS Data, SN=1975, FN=0, Flags=.p..R.F."
3144,1075.9275750999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-30dBm,,,"QoS Data, SN=1976, FN=0, Flags=.p....F."
3148,1076.5166557999978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-44dBm,,,"QoS Data, SN=1977, FN=0, Flags=.p....F."
3149,1077.4177200999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-35dBm,,,"QoS Data, SN=1978, FN=0, Flags=.p..R.F."
3151,1078.7482230999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-26dBm,,,"QoS Data, SN=1979, FN=0, Flags=.p....F."
3155,1079.0175154999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-24dBm,,,"QoS Data, SN=1980, FN=0, Flags=.p....F."
3158,1079.6178306999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-26dBm,,,"QoS Data, SN=1981, FN=0, Flags=.p..R.F."
3160,1081.3058895999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-28dBm,,,"QoS Data, SN=1982, FN=0, Flags=.p....F."
3164,1082.5655759999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-23dBm,,,"QoS Data, SN=1983, FN=0, Flags=.p..R.F."
3169,1083.1544978999978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-16dBm,,,"QoS Data, SN=1984, FN=0, Flags=.p....F."
3173,1084.3700846999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-51dBm,,,"QoS Data, SN=1985, FN=0, Flags=.p..R.F."
3178,1085.8058380999978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-32dBm,,,"QoS Data, SN=1986, FN=0, Flags=.p....F."
3181,1086.287708699998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-22dBm,,,"QoS Data, SN=1987, FN=0, Flags=.p..R.F."
3183,1086.4928895999979,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-32dBm,,,"QoS Data, SN=1988, FN=0, Flags=.p....F."
3186,1086.9328361999978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-34dBm,,,"QoS Data, SN=1989, FN=0, Flags=.p....F."
3189,1087.2889125999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-39dBm,,,"QoS Data, SN=1990, FN=0, Flags=.p..R.F."
3193,1088.7288150999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-28dBm,,,"QoS Data, SN=1991, FN=0, Flags=.p....F."
3198,1089.0372652999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-33dBm,,,"QoS Data, SN=1992, FN=0, Flags=.p....F."
3201,1090.3217147999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-17dBm,,,"QoS Data, SN=1993, FN=0, Flags=.p....F."
3202,1090.6583522999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-15dBm,,,"QoS Data, SN=1994, FN=0, Flags=.p....F."
3203,1091.5519578999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-39dBm,,,"QoS Data, SN=1995, FN=0, Flags=.p....F."
3207,1091.7307495999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-29dBm,,,"QoS Data, SN=1996, FN=0, Flags=.p..R.F."
3208,1092.7161591999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-47dBm,,,"QoS Data, SN=1997, FN=0, Flags=.p....F."
3210,1093.2727680999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-48dBm,,,"QoS Data, SN=1998, FN=0, Flags=.p....F."
3212,1093.7245388999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-38dBm,,,"QoS Data, SN=1999, FN=0, Flags=.p....F."
3214,1094.1764596999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-34dBm,,,"QoS Data, SN=2000, FN=0, Flags=.p....F."
3217,1095.1575998999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-28dBm,,,"QoS Data, SN=2001, FN=0, Flags=.p....F."
3221,1095.7235297999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-44dBm,,,"QoS Data, SN=2002, FN=0, Flags=.p....F."
3224,1096.3622957999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-40dBm,,,"QoS Data, SN=2003, FN=0, Flags=.p....F."
3229,1097.8634842999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-40dBm,,,"QoS Data, SN=2004, FN=0, Flags=.p....F."
3232,1099.6483853999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-27dBm,,,"QoS Data, SN=2005, FN=0, Flags=.p..R.F."
3235,1101.6317262999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-21dBm,,,"QoS Data, SN=2006, FN=0, Flags=.p..R.F."
3238,1103.3730009999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-23dBm,,,"QoS Data, SN=2007, FN=0, Flags=.p....F."
3243,1105.1945675999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-33dBm,,,"QoS Data, SN=2008, FN=0, Flags=.p....F."
3245,1106.8102133999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-27dBm,,,"QoS Data, SN=2009, FN=0, Flags=.p..R.F."
3246,1108.0460911999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-37dBm,,,"QoS Data, SN=2010, FN=0, Flags=.p....F."
3248,1108.1518207999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-42dBm,,,"QoS Data, SN=2011, FN=0, Flags=.p..R.F."
3252,1108.7199416999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-39dBm,,,"QoS Data, SN=2012, FN=0, Flags=.p..R.F."
3257,1109.9394967999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-45dBm,,,"QoS Data, SN=2013, FN=0, Flags=.p..R.F."
3259,1110.9993933999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-33dBm,,,"QoS Data, SN=2014, FN=0, Flags=.p..R.F."
3260,1112.4432784999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-38dBm,,,"QoS Data, SN=2015, FN=0, Flags=.p....F."
3264,1113.0512455999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-27dBm,,,"QoS Data, SN=2016, FN=0, Flags=.p..R.F."
3267,1114.8130933999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-54dBm,,,"QoS Data, SN=2017, FN=0, Flags=.p..R.F."
3272,1116.7754336999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-48dBm,,,"QoS Data, SN=2018, FN=0, Flags=.p....F."
3277,1116.9747209999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-43dBm,,,"QoS Data, SN=2019, FN=0, Flags=.p....F."
3280,1117.9767173999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-37dBm,,,"QoS Data, SN=2020, FN=0, Flags=.p..R.F."
3285,1118.5804393999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-22dBm,,,"QoS Data, SN=2021, FN=0, Flags=.p....F."
3287,1120.1571875999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-22dBm,,,"QoS Data, SN=2022, FN=0, Flags=.p....F."
3288,1121.9630355999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-32dBm,,,"QoS Data, SN=2023, FN=0, Flags=.p....F."
3289,1123.7454445999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-33dBm,,,"QoS Data, SN=2024, FN=0, Flags=.p....F."
3293,1124.5231471999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-23dBm,,,"QoS Data, SN=2025, FN=0, Flags=.p..R.F."
3295,1124.9447996999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-26dBm,,,"QoS Data, SN=2026, FN=0, Flags=.p..R.F."
3298,1126.5786574999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-43dBm,,,"QoS Data, SN=2027, FN=0, Flags=.p..R.F."
3303,1126.8274941999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-38dBm,,,"QoS Data, SN=2028, FN=0, Flags=.p..R.F."
3305,1128.1718768999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-47dBm,,,"QoS Data, SN=2029, FN=0, Flags=.p..R.F."
3310,1128.9011958999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-22dBm,,,"QoS Data, SN=2030, FN=0, Flags=.p..R.F."
3313,1130.3074380999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-41dBm,,,"QoS Data, SN=2031, FN=0, Flags=.p....F."
3315,1130.3217996999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-30dBm,,,"QoS Data, SN=2032, FN=0, Flags=.p....F."
3319,1131.6716706999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-27dBm,,,"QoS Data, SN=2033, FN=0, Flags=.p....F."
3324,1133.3564223999977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-23dBm,,,"QoS Data, SN=2034, FN=0, Flags=.p..R.F."
3328,1135.0838191999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-34dBm,,,"QoS Data, SN=2035, FN=0, Flags=.p....F."
3329,1136.8491350999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-23dBm,,,"QoS Data, SN=2036, FN=0, Flags=.p....F."
3334,1138.6396964999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-21dBm,,,"QoS Data, SN=2037, FN=0, Flags=.p....F."
3339,1140.1618104999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-42dBm,,,"QoS Data, SN=2038, FN=0, Flags=.p..R.F."
3341,1141.4951518999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-28dBm,,,"QoS Data, SN=2039, FN=0, Flags=.p....F."
3343,1142.2481676999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-53dBm,,,"QoS Data, SN=2040, FN=0, Flags=.p..R.F."
3346,1143.0882033999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-32dBm,,,"QoS Data, SN=2041, FN=0, Flags=.p....F."
3351,1144.9106903999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-26dBm,,,"QoS Data, SN=2042, FN=0, Flags=.p....F."
3354,1146.7356386999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-33dBm,,,"QoS Data, SN=2043, FN=0, Flags=.p..R.F."
3358,1148.6624975999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-21dBm,,,"QoS Data, SN=2044, FN=0, Flags=.p..R.F."
3363,1150.1213925999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-34dBm,,,"QoS Data, SN=2045, FN=0, Flags=.p....F."
3366,1151.0057579999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-48dBm,,,"QoS Data, SN=2046, FN=0, Flags=.p....F."
3367,1151.1267017999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-37dBm,,,"QoS Data, SN=2047, FN=0, Flags=.p....F."
3368,1151.5421605999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-18dBm,,,"QoS Data, SN=2048, FN=0, Flags=.p....F."
3369,1153.5003595999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-19dBm,,,"QoS Data, SN=2049, FN=0, Flags=.p....F."
3371,1154.8672543999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-50dBm,,,"QoS Data, SN=2050, FN=0, Flags=.p....F."
3376,1155.5639524999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-22dBm,,,"QoS Data, SN=2051, FN=0, Flags=.p....F."
3381,1156.3211594999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-33dBm,,,"QoS Data, SN=2052, FN=0, Flags=.p....F."
3383,1156.8240091999976,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-38dBm,,,"QoS Data, SN=2053, FN=0, Flags=.p....F."
3384,1157.5539032999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-17dBm,,,"QoS Data, SN=2054, FN=0, Flags=.p..R.F."
3385,1159.5434474999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-43dBm,,,"QoS Data, SN=2055, FN=0, Flags=.p....F."
3388,1160.4791631999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-15dBm,,,"QoS Data, SN=2056, FN=0, Flags=.p....F."
3392,1161.2633863999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-30dBm,,,"QoS Data, SN=2057, FN=0, Flags=.p....F."
3394,1162.0839250999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-29dBm,,,"QoS Data, SN=2058, FN=0, Flags=.p..R.F."
3395,1163.7634617999975,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-34dBm,,,"QoS Data, SN=2059, FN=0, Flags=.p....F."
3396,1164.4227819999974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-31dBm,,,"QoS Data, SN=2060, FN=0, Flags=.p....F."
3397,1165.1049635999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-31dBm,,,"QoS Data, SN=2061, FN=0, Flags=.p..R.F."
3401,1166.0785047999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-30dBm,,,"QoS Data, SN=2062, FN=0, Flags=.p....F."
3406,1166.9350525999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-29dBm,,,"QoS Data, SN=2063, FN=0, Flags=.p....F."
3411,1168.3523375999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-47dBm,,,"QoS Data, SN=2064, FN=0, Flags=.p....F."
3412,1169.8099513999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-34dBm,,,"QoS Data, SN=2065, FN=0, Flags=.p....F."
3417,1171.5087454999973,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-22dBm,,,"QoS Data, SN=2066, FN=0, Flags=.p....F."
