No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
259,88.9865232,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-47dBm,,,"QoS Data, SN=1028, FN=0, Flags=.p..R.F."
263,90.0672479,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-36dBm,,,"QoS Data, SN=1029, FN=0, Flags=.p....F."
265,91.9032323,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-36dBm,,,"QoS Data, SN=1030, FN=0, Flags=.p..R.F."
268,92.6690825,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-42dBm,,,"QoS Data, SN=1031, FN=0, Flags=.p..R.F."
270,94.14593980000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-27dBm,,,"QoS Data, SN=1032, FN=0, Flags=.p..R.F."
272,95.69683500000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-31dBm,,,"QoS Data, SN=1033, FN=0, Flags=.p....F."
277,96.6718553,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-45dBm,,,"QoS Data, SN=1034, FN=0, Flags=.p..R.F."
278,97.2372569,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-31dBm,,,"QoS Data, SN=1035, FN=0, Flags=.p..R.F."
283,97.8388865,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-42dBm,,,"QoS Data, SN=1036, FN=0, Flags=.p..R.F."
284,99.1872193,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-40dBm,,,"QoS Data, SN=1037, FN=0, Flags=.p....F."
287,99.3128964,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-34dBm,,,"QoS Data, SN=1038, FN=0, Flags=.p....F."
288,101.2400055,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-35dBm,,,"QoS Data, SN=1039, FN=0, Flags=.p....F."
292,102.2818016,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-31dBm,,,"QoS Data, SN=1040, FN=0, Flags=.p....F."
295,103.3077397,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-22dBm,,,"QoS Data, SN=1041, FN=0, Flags=.p..R.F."
300,104.163609,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-43dBm,,,"QoS Data, SN=1042, FN=0, Flags=.p....F."
303,104.8563157,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-22dBm,,,"QoS Data, SN=1043, FN=0, Flags=.p....F."
305,106.1592624,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-31dBm,,,"QoS Data, SN=1044, FN=0, Flags=.p....F."
308,106.3260186,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-23dBm,,,"QoS Data, SN=1045, FN=0, Flags=.p..R.F."
311,107.6970558,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-45dBm,,,"QoS Data, SN=1046, FN=0, Flags=.p....F."
316,108.2601569,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-42dBm,,,"QoS Data, SN=1047, FN=0, Flags=.p....F."
317,110.0589531,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-27dBm,,,"QoS Data, SN=1048, FN=0, Flags=.p....F."
320,110.9833292,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-32dBm,,,"QoS Data, SN=1049, FN=0, Flags=.p....F."
321,112.7052715,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-31dBm,,,"QoS Data, SN=1050, FN=0, Flags=.p....F."
322,114.4844459,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-32dBm,,,"QoS Data, SN=1051, FN=0, Flags=.p....F."
327,116.213702,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-41dBm,,,"QoS Data, SN=1052, FN=0, Flags=.p....F."
329,117.1355536,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-37dBm,,,"QoS Data, SN=1053, FN=0, Flags=.p....F."
334,117.53093589999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-35dBm,,,"QoS Data, SN=1054, FN=0, Flags=.p..R.F."
336,118.17878369999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-40dBm,,,"QoS Data, SN=1055, FN=0, Flags=.p..R.F."
341,119.80598629999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-28dBm,,,"QoS Data, SN=1056, FN=0, Flags=.p....F."
345,121.54012009999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-28dBm,,,"QoS Data, SN=1057, FN=0, Flags=.p..R.F."
350,121.85915799999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-24dBm,,,"QoS Data, SN=1058, FN=0, Flags=.p..R.F."
355,122.31763039999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-45dBm,,,"QoS Data, SN=1059, FN=0, Flags=.p....F."
359,123.75720849999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-27dBm,,,"QoS Data, SN=1060, FN=0, Flags=.p....F."
361,123.78584989999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-35dBm,,,"QoS Data, SN=1061, FN=0, Flags=.p....F."
366,123.82935499999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-34dBm,,,"QoS Data, SN=1062, FN=0, Flags=.p....F."
370,124.63744679999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-16dBm,,,"QoS Data, SN=1063, FN=0, Flags=.p..R.F."
374,124.82269419999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-45dBm,,,"QoS Data, SN=1064, FN=0, Flags=.p....F."
378,125.44593359999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-35dBm,,,"QoS Data, SN=1065, FN=0, Flags=.p....F."
383,127.10652449999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-38dBm,,,"QoS Data, SN=1066, FN=0, Flags=.p..R.F."
385,128.7183067,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-21dBm,,,"QoS Data, SN=1067, FN=0, Flags=.p....F."
388,130.1879438,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-40dBm,,,"QoS Data, SN=1068, FN=0, Flags=.p....F."
389,132.0549855,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-46dBm,,,"QoS Data, SN=1069, FN=0, Flags=.p....F."
393,132.64475109999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-34dBm,,,"QoS Data, SN=1070, FN=0, Flags=.p....F."
397,134.49237279999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-41dBm,,,"QoS Data, SN=1071, FN=0, Flags=.p..R.F."
399,135.75791349999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-32dBm,,,"QoS Data, SN=1072, FN=0, Flags=.p....F."
400,136.07005629999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-21dBm,,,"QoS Data, SN=1073, FN=0, Flags=.p....F."
402,136.6579842,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-25dBm,,,"QoS Data, SN=1074, FN=0, Flags=.p..R.F."
406,138.4866693,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-32dBm,,,"QoS Data, SN=1075, FN=0, Flags=.p..R.F."
411,139.5134441,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,134,-23dBm,,,"QoS Data, SN=1076, FN=0, Flags=.p....F."
413,141.48276819999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-43dBm,,,"QoS Data, SN=1077, FN=0, Flags=.p....F."
418,143.07030769999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-25dBm,,,"QoS Data, SN=1078, FN=0, Flags=.p....F."
419,143.07101659999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-19dBm,,,"QoS Data, SN=1079, FN=0, Flags=.p....F."
422,144.8256381,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-44dBm,,,"QoS Data, SN=1080, FN=0, Flags=.p....F."
427,145.2457226,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-39dBm,,,"QoS Data, SN=1081, FN=0, Flags=.p....F."
428,146.1382132,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-45dBm,,,"QoS Data, SN=1082, FN=0, Flags=.p....F."
432,147.1304667,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-31dBm,,,"QoS Data, SN=1083, FN=0, Flags=.p....F."
434,148.63677,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-32dBm,,,"QoS Data, SN=1084, FN=0, Flags=.p....F."
435,149.11917400000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-40dBm,,,"QoS Data, SN=1085, FN=0, Flags=.p....F."
438,150.76424580000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-46dBm,,,"QoS Data, SN=1086, FN=0, Flags=.p....F."
439,152.4743213,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-33dBm,,,"QoS Data, SN=1087, FN=0, Flags=.p..R.F."
444,154.46268790000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-37dBm,,,"QoS Data, SN=1088, FN=0, Flags=.p..R.F."
448,156.14353710000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-37dBm,,,"QoS Data, SN=1089, FN=0, Flags=.p....F."
451,156.60401650000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-33dBm,,,"QoS Data, SN=1090, FN=0, Flags=.p....F."
452,158.49724830000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-30dBm,,,"QoS Data, SN=1091, FN=0, Flags=.p..R.F."
457,160.16404210000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-42dBm,,,"QoS Data, SN=1092, FN=0, Flags=.p....F."
458,161.0750365,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-41dBm,,,"QoS Data, SN=1093, FN=0, Flags=.p....F."
461,162.3435291,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-25dBm,,,"QoS Data, SN=1094, FN=0, Flags=.p....F."
462,162.6456702,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-36dBm,,,"QoS Data, SN=1095, FN=0, Flags=.p..R.F."
467,164.0855492,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-46dBm,,,"QoS Data, SN=1096, FN=0, Flags=.p....F."
472,165.4929347,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-49dBm,,,"QoS Data, SN=1097, FN=0, Flags=.p....F."
476,166.3030874,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-39dBm,,,"QoS Data, SN=1098, FN=0, Flags=.p..R.F."
480,166.6929057,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-28dBm,,,"QoS Data, SN=1099, FN=0, Flags=.p..R.F."
485,168.0189292,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-31dBm,,,"QoS Data, SN=1100, FN=0, Flags=.p....F."
488,168.3387089,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-40dBm,,,"QoS Data, SN=1101, FN=0, Flags=.p....F."
492,169.1360348,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-52dBm,,,"QoS Data, SN=1102, FN=0, Flags=.p..R.F."
496,171.0733342,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-35dBm,,,"QoS Data, SN=1103, FN=0, Flags=.p....F."
499,172.92476630000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-39dBm,,,"QoS Data, SN=1104, FN=0, Flags=.p....F."
501,173.51352390000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-31dBm,,,"QoS Data, SN=1105, FN=0, Flags=.p..R.F."
503,174.36402870000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-27dBm,,,"QoS Data, SN=1106, FN=0, Flags=.p..R.F."
505,174.83986410000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-28dBm,,,"QoS Data, SN=1107, FN=0, Flags=.p....F."
507,176.28570320000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-22dBm,,,"QoS Data, SN=1108, FN=0, Flags=.p....F."
510,177.12529610000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-28dBm,,,"QoS Data, SN=1109, FN=0, Flags=.p....F."
515,177.72523880000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-37dBm,,,"QoS Data, SN=1110, FN=0, Flags=.p..R.F."
519,178.00282980000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-31dBm,,,"QoS Data, SN=1111, FN=0, Flags=.p..R.F."
524,178.33274060000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-42dBm,,,"QoS Data, SN=1112, FN=0, Flags=.p....F."
528,180.20105340000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-33dBm,,,"QoS Data, SN=1113, FN=0, Flags=.p..R.F."
533,180.26514740000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-35dBm,,,"QoS Data, SN=1114, FN=0, Flags=.p....F."
538,181.27350920000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-43dBm,,,"QoS Data, SN=1115, FN=0, Flags=.p..R.F."
539,182.10669300000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-51dBm,,,"QoS Data, SN=1116, FN=0, Flags=.p..R.F."
544,182.78204490000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-63dBm,,,"QoS Data, SN=1117, FN=0, Flags=.p....F."
547,183.58269460000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-23dBm,,,"QoS Data, SN=1118, FN=0, Flags=.p....F."
552,184.4921961000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-34dBm,,,"QoS Data, SN=1119, FN=0, Flags=.p....F."
556,186.08035230000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-26dBm,,,"QoS Data, SN=1120, FN=0, Flags=.p....F."
559,187.42640780000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-37dBm,,,"QoS Data, SN=1121, FN=0, Flags=.p....F."
561,188.00474250000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-42dBm,,,"QoS Data, SN=1122, FN=0, Flags=.p....F."
565,189.1711741000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-24dBm,,,"QoS Data, SN=1123, FN=0, Flags=.p....F."
566,189.78549400000009,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-22dBm,,,"QoS Data, SN=1124, FN=0, Flags=.p....F."
570,190.5894441000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-38dBm,,,"QoS Data, SN=1125, FN=0, Flags=.p....F."
