No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
1896,652.8966546999989,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-31dBm,,,"QoS Data, SN=659, FN=0, Flags=.p....F."
1901,653.4889486999989,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-40dBm,,,"QoS Data, SN=660, FN=0, Flags=.p..R.F."
1905,654.4242061999989,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-45dBm,,,"QoS Data, SN=661, FN=0, Flags=.p....F."
1908,655.5987378999989,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-45dBm,,,"QoS Data, SN=662, FN=0, Flags=.p....F."
1909,656.068453299999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-40dBm,,,"QoS Data, SN=663, FN=0, Flags=.p....F."
1911,657.404268899999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-35dBm,,,"QoS Data, SN=664, FN=0, Flags=.p....F."
1916,657.872729099999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-36dBm,,,"QoS Data, SN=665, FN=0, Flags=.p..R.F."
1920,659.154078199999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-47dBm,,,"QoS Data, SN=666, FN=0, Flags=.p....F."
1925,660.7364771999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,182,-38dBm,,,"QoS Data, SN=667, FN=0, Flags=.p....F."
1928,662.395435599999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-45dBm,,,"QoS Data, SN=668, FN=0, Flags=.p....F."
1933,663.279097699999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-38dBm,,,"QoS Data, SN=669, FN=0, Flags=.p....F."
1936,663.4577970999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-39dBm,,,"QoS Data, SN=670, FN=0, Flags=.p....F."
1938,664.0377802999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-43dBm,,,"QoS Data, SN=671, FN=0, Flags=.p....F."
1941,664.7842226999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-36dBm,,,"QoS Data, SN=672, FN=0, Flags=.p..R.F."
1942,665.2505118999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-45dBm,,,"QoS Data, SN=673, FN=0, Flags=.p....F."
1945,665.7106598999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-43dBm,,,"QoS Data, SN=674, FN=0, Flags=.p..R.F."
1949,667.2350483999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-42dBm,,,"QoS Data, SN=675, FN=0, Flags=.p....F."
1951,668.8786165999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-38dBm,,,"QoS Data, SN=676, FN=0, Flags=.p....F."
1952,669.024071999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-40dBm,,,"QoS Data, SN=677, FN=0, Flags=.p..R.F."
1953,669.534681099999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-41dBm,,,"QoS Data, SN=678, FN=0, Flags=.p..R.F."
1957,670.589991599999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-34dBm,,,"QoS Data, SN=679, FN=0, Flags=.p..R.F."
1960,671.083239299999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-47dBm,,,"QoS Data, SN=680, FN=0, Flags=.p..R.F."
1962,671.2563410999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-41dBm,,,"QoS Data, SN=681, FN=0, Flags=.p....F."
1965,673.1110521999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-41dBm,,,"QoS Data, SN=682, FN=0, Flags=.p..R.F."
1967,674.0743220999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-39dBm,,,"QoS Data, SN=683, FN=0, Flags=.p..R.F."
1969,675.8127265999991,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-41dBm,,,"QoS Data, SN=684, FN=0, Flags=.p....F."
1973,677.4843767999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-40dBm,,,"QoS Data, SN=685, FN=0, Flags=.p..R.F."
1977,677.9197051999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-50dBm,,,"QoS Data, SN=686, FN=0, Flags=.p..R.F."
1979,678.5990729999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-38dBm,,,"QoS Data, SN=687, FN=0, Flags=.p....F."
1983,680.1480106999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-42dBm,,,"QoS Data, SN=688, FN=0, Flags=.p..R.F."
1986,681.1745634999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-38dBm,,,"QoS Data, SN=689, FN=0, Flags=.p....F."
1989,681.3015609999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-43dBm,,,"QoS Data, SN=690, FN=0, Flags=.p....F."
1991,681.5236214999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-45dBm,,,"QoS Data, SN=691, FN=0, Flags=.p....F."
1996,681.9275661999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-43dBm,,,"QoS Data, SN=692, FN=0, Flags=.p..R.F."
2000,682.9713773999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-48dBm,,,"QoS Data, SN=693, FN=0, Flags=.p..R.F."
2001,683.2489825999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-40dBm,,,"QoS Data, SN=694, FN=0, Flags=.p....F."
2004,685.0643683999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-39dBm,,,"QoS Data, SN=695, FN=0, Flags=.p....F."
2009,685.8118059999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-50dBm,,,"QoS Data, SN=696, FN=0, Flags=.p....F."
2013,687.4761734999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-38dBm,,,"QoS Data, SN=697, FN=0, Flags=.p....F."
2015,689.3625819999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-43dBm,,,"QoS Data, SN=698, FN=0, Flags=.p....F."
2016,690.3115074999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-38dBm,,,"QoS Data, SN=699, FN=0, Flags=.p..R.F."
2017,691.1810228999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-48dBm,,,"QoS Data, SN=700, FN=0, Flags=.p....F."
2018,691.8571788999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-45dBm,,,"QoS Data, SN=701, FN=0, Flags=.p..R.F."
2023,692.5858198999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-51dBm,,,"QoS Data, SN=702, FN=0, Flags=.p....F."
2027,693.8848014999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-42dBm,,,"QoS Data, SN=703, FN=0, Flags=.p..R.F."
2030,694.4604094999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-39dBm,,,"QoS Data, SN=704, FN=0, Flags=.p..R.F."
2031,695.3899613999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-43dBm,,,"QoS Data, SN=705, FN=0, Flags=.p....F."
2035,696.8725917999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-45dBm,,,"QoS Data, SN=706, FN=0, Flags=.p..R.F."
2039,697.1346838999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-39dBm,,,"QoS Data, SN=707, FN=0, Flags=.p....F."
2042,697.6751343999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-38dBm,,,"QoS Data, SN=708, FN=0, Flags=.p....F."
2045,697.7854953999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-42dBm,,,"QoS Data, SN=709, FN=0, Flags=.p..R.F."
2048,699.5375083999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-48dBm,,,"QoS Data, SN=710, FN=0, Flags=.p....F."
2052,699.9824084999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-47dBm,,,"QoS Data, SN=711, FN=0, Flags=.p..R.F."
2057,700.7316938999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-38dBm,,,"QoS Data, SN=712, FN=0, Flags=.p....F."
2060,702.1137175999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-36dBm,,,"QoS Data, SN=713, FN=0, Flags=.p....F."
2063,703.1053268999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-46dBm,,,"QoS Data, SN=714, FN=0, Flags=.p....F."
2064,704.6938178999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-40dBm,,,"QoS Data, SN=715, FN=0, Flags=.p..R.F."
2065,705.0728863999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-46dBm,,,"QoS Data, SN=716, FN=0, Flags=.p....F."
2070,706.0695729999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-45dBm,,,"QoS Data, SN=717, FN=0, Flags=.p....F."
2071,706.7012080999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-47dBm,,,"QoS Data, SN=718, FN=0, Flags=.p....F."
2076,708.6410622999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-34dBm,,,"QoS Data, SN=719, FN=0, Flags=.p....F."
2079,709.8637028999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-33dBm,,,"QoS Data, SN=720, FN=0, Flags=.p....F."
2084,710.5064129999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-34dBm,,,"QoS Data, SN=721, FN=0, Flags=.p....F."
2087,712.0362372999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-45dBm,,,"QoS Data, SN=722, FN=0, Flags=.p..R.F."
2089,712.2411952999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-46dBm,,,"QoS Data, SN=723, FN=0, Flags=.p..R.F."
2094,713.5159890999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-42dBm,,,"QoS Data, SN=724, FN=0, Flags=.p....F."
2099,715.0532087999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-49dBm,,,"QoS Data, SN=725, FN=0, Flags=.p....F."
2102,715.9626587999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-42dBm,,,"QoS Data, SN=726, FN=0, Flags=.p..R.F."
2104,717.7524348999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-42dBm,,,"QoS Data, SN=727, FN=0, Flags=.p..R.F."
2107,719.3845091999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-33dBm,,,"QoS Data, SN=728, FN=0, Flags=.p..R.F."
2110,719.5408062999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-47dBm,,,"QoS Data, SN=729, FN=0, Flags=.p..R.F."
2112,719.8493573999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-36dBm,,,"QoS Data, SN=730, FN=0, Flags=.p....F."
2116,721.1512947999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-41dBm,,,"QoS Data, SN=731, FN=0, Flags=.p..R.F."
2121,722.6644477999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-39dBm,,,"QoS Data, SN=732, FN=0, Flags=.p....F."
2123,724.6188127999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-42dBm,,,"QoS Data, SN=733, FN=0, Flags=.p....F."
2127,724.7806085999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-47dBm,,,"QoS Data, SN=734, FN=0, Flags=.p....F."
2130,726.2252609999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-44dBm,,,"QoS Data, SN=735, FN=0, Flags=.p....F."
2134,726.4464829999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-44dBm,,,"QoS Data, SN=736, FN=0, Flags=.p..R.F."
2139,726.9468571999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-41dBm,,,"QoS Data, SN=737, FN=0, Flags=.p....F."
2142,728.1649921999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-35dBm,,,"QoS Data, SN=738, FN=0, Flags=.p....F."
2143,729.0401522999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-45dBm,,,"QoS Data, SN=739, FN=0, Flags=.p..R.F."
2144,730.5498321999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-37dBm,,,"QoS Data, SN=740, FN=0, Flags=.p....F."
2147,731.6127722999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-39dBm,,,"QoS Data, SN=741, FN=0, Flags=.p..R.F."
2148,733.5487623999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-49dBm,,,"QoS Data, SN=742, FN=0, Flags=.p....F."
2152,735.3850274999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-41dBm,,,"QoS Data, SN=743, FN=0, Flags=.p....F."
2156,736.3695189999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-56dBm,,,"QoS Data, SN=744, FN=0, Flags=.p....F."
2158,736.7269004999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-42dBm,,,"QoS Data, SN=745, FN=0, Flags=.p....F."
2162,737.4861736999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-40dBm,,,"QoS Data, SN=746, FN=0, Flags=.p....F."
2167,739.1304379999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-44dBm,,,"QoS Data, SN=747, FN=0, Flags=.p..R.F."
2170,740.0566200999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-33dBm,,,"QoS Data, SN=748, FN=0, Flags=.p....F."
2175,740.4252057999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-40dBm,,,"QoS Data, SN=749, FN=0, Flags=.p..R.F."
2179,742.0129560999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-46dBm,,,"QoS Data, SN=750, FN=0, Flags=.p..R.F."
2180,743.7208047999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-43dBm,,,"QoS Data, SN=751, FN=0, Flags=.p..R.F."
2183,744.5245597999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-41dBm,,,"QoS Data, SN=752, FN=0, Flags=.p..R.F."
2184,744.6947678999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-39dBm,,,"QoS Data, SN=753, FN=0, Flags=.p..R.F."
2185,744.9302594999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-39dBm,,,"QoS Data, SN=754, FN=0, Flags=.p..R.F."
2187,745.8621595999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-48dBm,,,"QoS Data, SN=755, FN=0, Flags=.p....F."
2189,747.3913006999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-33dBm,,,"QoS Data, SN=756, FN=0, Flags=.p....F."
2192,748.9859328999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-45dBm,,,"QoS Data, SN=757, FN=0, Flags=.p....F."
2194,749.8370785999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-46dBm,,,"QoS Data, SN=758, FN=0, Flags=.p....F."
2197,749.9026896999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-35dBm,,,"QoS Data, SN=759, FN=0, Flags=.p....F."
2198,750.6799320999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-54dBm,,,"QoS Data, SN=760, FN=0, Flags=.p....F."
2199,751.3032356999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-43dBm,,,"QoS Data, SN=761, FN=0, Flags=.p....F."
2203,752.7139234999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-45dBm,,,"QoS Data, SN=762, FN=0, Flags=.p....F."
2206,753.3999842999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-46dBm,,,"QoS Data, SN=763, FN=0, Flags=.p....F."
2211,753.9103043999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-45dBm,,,"QoS Data, SN=764, FN=0, Flags=.p..R.F."
2212,755.6759889999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-45dBm,,,"QoS Data, SN=765, FN=0, Flags=.p..R.F."
2214,757.1000920999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-41dBm,,,"QoS Data, SN=766, FN=0, Flags=.p..R.F."
2215,757.2113165999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-35dBm,,,"QoS Data, SN=767, FN=0, Flags=.p..R.F."
2220,758.0196757999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-46dBm,,,"QoS Data, SN=768, FN=0, Flags=.p....F."
2222,759.0007604999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-46dBm,,,"QoS Data, SN=769, FN=0, Flags=.p....F."
2226,759.1673345999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-42dBm,,,"QoS Data, SN=770, FN=0, Flags=.p....F."
2228,760.9538189999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-43dBm,,,"QoS Data, SN=771, FN=0, Flags=.p....F."
2232,762.7388410999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-50dBm,,,"QoS Data, SN=772, FN=0, Flags=.p....F."
2235,764.6460426999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-41dBm,,,"QoS Data, SN=773, FN=0, Flags=.p....F."
2236,765.6983042999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-46dBm,,,"QoS Data, SN=774, FN=0, Flags=.p....F."
2237,765.8415172999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-35dBm,,,"QoS Data, SN=775, FN=0, Flags=.p....F."
2238,766.7963182999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-37dBm,,,"QoS Data, SN=776, FN=0, Flags=.p....F."
2241,768.2270634999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-46dBm,,,"QoS Data, SN=777, FN=0, Flags=.p....F."
2245,770.0328708999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-36dBm,,,"QoS Data, SN=778, FN=0, Flags=.p....F."
2248,770.9984844999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-44dBm,,,"QoS Data, SN=779, FN=0, Flags=.p..R.F."
2249,772.3229200999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-37dBm,,,"QoS Data, SN=780, FN=0, Flags=.p..R.F."
2252,773.8862015999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-49dBm,,,"QoS Data, SN=781, FN=0, Flags=.p....F."
2253,775.5302436999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-41dBm,,,"QoS Data, SN=782, FN=0, Flags=.p....F."
2256,776.3209165999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-38dBm,,,"QoS Data, SN=783, FN=0, Flags=.p..R.F."
2259,778.0350923999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-44dBm,,,"QoS Data, SN=784, FN=0, Flags=.p....F."
2261,779.0653575999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-39dBm,,,"QoS Data, SN=785, FN=0, Flags=.p....F."
2263,779.1906645999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-39dBm,,,"QoS Data, SN=786, FN=0, Flags=.p..R.F."
2268,780.2468115999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-41dBm,,,"QoS Data, SN=787, FN=0, Flags=.p....F."
2272,781.0105846999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-37dBm,,,"QoS Data, SN=788, FN=0, Flags=.p....F."
2277,781.5574755999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-44dBm,,,"QoS Data, SN=789, FN=0, Flags=.p....F."
2280,781.7462747999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-45dBm,,,"QoS Data, SN=790, FN=0, Flags=.p..R.F."
2285,782.0181900999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-43dBm,,,"QoS Data, SN=791, FN=0, Flags=.p..R.F."
2290,782.2942956999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-47dBm,,,"QoS Data, SN=792, FN=0, Flags=.p..R.F."
2292,783.4095922999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-34dBm,,,"QoS Data, SN=793, FN=0, Flags=.p....F."
2293,783.9781282999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-46dBm,,,"QoS Data, SN=794, FN=0, Flags=.p....F."
2296,784.0107098999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-47dBm,,,"QoS Data, SN=795, FN=0, Flags=.p....F."
2300,784.0854820999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-37dBm,,,"QoS Data, SN=796, FN=0, Flags=.p..R.F."
2301,785.0953091999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-48dBm,,,"QoS Data, SN=797, FN=0, Flags=.p..R.F."
2304,786.0683747999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-41dBm,,,"QoS Data, SN=798, FN=0, Flags=.p....F."
2309,786.2515177999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-53dBm,,,"QoS Data, SN=799, FN=0, Flags=.p....F."
2312,786.9022634999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-40dBm,,,"QoS Data, SN=800, FN=0, Flags=.p..R.F."
2314,787.2349873999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-51dBm,,,"QoS Data, SN=801, FN=0, Flags=.p....F."
2319,788.0518424999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-54dBm,,,"QoS Data, SN=802, FN=0, Flags=.p..R.F."
2324,789.1613682999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-46dBm,,,"QoS Data, SN=803, FN=0, Flags=.p..R.F."
2327,789.9279154999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-41dBm,,,"QoS Data, SN=804, FN=0, Flags=.p....F."
2329,791.3170707999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-48dBm,,,"QoS Data, SN=805, FN=0, Flags=.p....F."
2333,792.2748464999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-40dBm,,,"QoS Data, SN=806, FN=0, Flags=.p....F."
2337,794.1703276999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-42dBm,,,"QoS Data, SN=807, FN=0, Flags=.p..R.F."
2339,795.8039782999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-40dBm,,,"QoS Data, SN=808, FN=0, Flags=.p....F."
2343,796.8327662999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-44dBm,,,"QoS Data, SN=809, FN=0, Flags=.p....F."
2345,798.7486288999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-40dBm,,,"QoS Data, SN=810, FN=0, Flags=.p....F."
2347,799.7836733999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,248,-39dBm,,,"QoS Data, SN=811, FN=0, Flags=.p....F."
2352,800.8544393999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-53dBm,,,"QoS Data, SN=812, FN=0, Flags=.p....F."
2355,801.9359696999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-33dBm,,,"QoS Data, SN=813, FN=0, Flags=.p..R.F."
2359,803.3986266999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-47dBm,,,"QoS Data, SN=814, FN=0, Flags=.p....F."
2364,804.4738423999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-39dBm,,,"QoS Data, SN=815, FN=0, Flags=.p....F."
2365,806.0839043999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-41dBm,,,"QoS Data, SN=816, FN=0, Flags=.p....F."
2367,807.5639336999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-36dBm,,,"QoS Data, SN=817, FN=0, Flags=.p....F."
2372,807.6276545999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-46dBm,,,"QoS Data, SN=818, FN=0, Flags=.p....F."
2374,809.4754717999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-37dBm,,,"QoS Data, SN=819, FN=0, Flags=.p..R.F."
2376,811.3119102999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-50dBm,,,"QoS Data, SN=820, FN=0, Flags=.p....F."
2381,812.7822015999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-49dBm,,,"QoS Data, SN=821, FN=0, Flags=.p....F."
2383,813.5686251999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-43dBm,,,"QoS Data, SN=822, FN=0, Flags=.p....F."
2386,814.1525386999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-43dBm,,,"QoS Data, SN=823, FN=0, Flags=.p....F."
2389,814.7718752999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-53dBm,,,"QoS Data, SN=824, FN=0, Flags=.p....F."
2391,816.5043615999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-37dBm,,,"QoS Data, SN=825, FN=0, Flags=.p....F."
2394,817.7230841999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-36dBm,,,"QoS Data, SN=826, FN=0, Flags=.p..R.F."
2399,818.8763725999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-46dBm,,,"QoS Data, SN=827, FN=0, Flags=.p....F."
2403,820.3262240999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-42dBm,,,"QoS Data, SN=828, FN=0, Flags=.p....F."
2407,821.6210559999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-42dBm,,,"QoS Data, SN=829, FN=0, Flags=.p..R.F."
2408,822.3593311999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-43dBm,,,"QoS Data, SN=830, FN=0, Flags=.p..R.F."
2411,824.3239103999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-51dBm,,,"QoS Data, SN=831, FN=0, Flags=.p..R.F."
2413,826.2756733999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-36dBm,,,"QoS Data, SN=832, FN=0, Flags=.p..R.F."
2417,827.5171627999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-46dBm,,,"QoS Data, SN=833, FN=0, Flags=.p....F."
2418,827.8156637999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-46dBm,,,"QoS Data, SN=834, FN=0, Flags=.p....F."
2420,828.7203687999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-38dBm,,,"QoS Data, SN=835, FN=0, Flags=.p..R.F."
