No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
1307,424.9031909,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-34dBm,,,"QoS Data, SN=1368, FN=0, Flags=.p....F."
1310,426.35903060000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-40dBm,,,"QoS Data, SN=1369, FN=0, Flags=.p....F."
1311,428.1541675,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-35dBm,,,"QoS Data, SN=1370, FN=0, Flags=.p..R.F."
1313,428.19151100000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-39dBm,,,"QoS Data, SN=1371, FN=0, Flags=.p..R.F."
1318,429.03858770000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-25dBm,,,"QoS Data, SN=1372, FN=0, Flags=.p....F."
1321,429.4011391,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-47dBm,,,"QoS Data, SN=1373, FN=0, Flags=.p....F."
1325,430.5647169,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-35dBm,,,"QoS Data, SN=1374, FN=0, Flags=.p....F."
1327,432.3805522,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-28dBm,,,"QoS Data, SN=1375, FN=0, Flags=.p....F."
1331,433.7651818,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-38dBm,,,"QoS Data, SN=1376, FN=0, Flags=.p....F."
1333,434.1777911,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-32dBm,,,"QoS Data, SN=1377, FN=0, Flags=.p..R.F."
1338,435.8741837,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-39dBm,,,"QoS Data, SN=1378, FN=0, Flags=.p....F."
1339,436.8258292,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-38dBm,,,"QoS Data, SN=1379, FN=0, Flags=.p..R.F."
1344,438.4901913,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-31dBm,,,"QoS Data, SN=1380, FN=0, Flags=.p....F."
1346,439.8778106,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-47dBm,,,"QoS Data, SN=1381, FN=0, Flags=.p..R.F."
1351,440.6386429,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-37dBm,,,"QoS Data, SN=1382, FN=0, Flags=.p....F."
1354,442.56017349999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-33dBm,,,"QoS Data, SN=1383, FN=0, Flags=.p....F."
1357,443.11894979999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-31dBm,,,"QoS Data, SN=1384, FN=0, Flags=.p..R.F."
1361,444.02010219999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-43dBm,,,"QoS Data, SN=1385, FN=0, Flags=.p....F."
1366,445.2170557999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-39dBm,,,"QoS Data, SN=1386, FN=0, Flags=.p....F."
1370,445.4692017999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-34dBm,,,"QoS Data, SN=1387, FN=0, Flags=.p..R.F."
1374,445.5453561999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-38dBm,,,"QoS Data, SN=1388, FN=0, Flags=.p..R.F."
1375,446.4496221999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-37dBm,,,"QoS Data, SN=1389, FN=0, Flags=.p....F."
1376,448.2467695999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-31dBm,,,"QoS Data, SN=1390, FN=0, Flags=.p....F."
1381,449.37531439999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-40dBm,,,"QoS Data, SN=1391, FN=0, Flags=.p....F."
1384,450.7591770999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-36dBm,,,"QoS Data, SN=1392, FN=0, Flags=.p....F."
1389,452.55076579999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-36dBm,,,"QoS Data, SN=1393, FN=0, Flags=.p....F."
1394,454.50396529999983,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-34dBm,,,"QoS Data, SN=1394, FN=0, Flags=.p....F."
1396,455.21917959999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-37dBm,,,"QoS Data, SN=1395, FN=0, Flags=.p....F."
1399,456.99236789999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-31dBm,,,"QoS Data, SN=1396, FN=0, Flags=.p..R.F."
1404,458.3613769999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-38dBm,,,"QoS Data, SN=1397, FN=0, Flags=.p....F."
1409,458.7668541999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-36dBm,,,"QoS Data, SN=1398, FN=0, Flags=.p....F."
1410,460.0273980999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-35dBm,,,"QoS Data, SN=1399, FN=0, Flags=.p....F."
1414,460.03207209999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-42dBm,,,"QoS Data, SN=1400, FN=0, Flags=.p..R.F."
1415,461.47819889999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-39dBm,,,"QoS Data, SN=1401, FN=0, Flags=.p..R.F."
1419,461.8962460999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-45dBm,,,"QoS Data, SN=1402, FN=0, Flags=.p..R.F."
1422,463.0600862999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-35dBm,,,"QoS Data, SN=1403, FN=0, Flags=.p..R.F."
1425,464.2735880999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-36dBm,,,"QoS Data, SN=1404, FN=0, Flags=.p....F."
1429,465.03536209999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-26dBm,,,"QoS Data, SN=1405, FN=0, Flags=.p..R.F."
1432,466.6813773999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-46dBm,,,"QoS Data, SN=1406, FN=0, Flags=.p....F."
1437,467.7723984999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-47dBm,,,"QoS Data, SN=1407, FN=0, Flags=.p....F."
1438,468.3768243999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-43dBm,,,"QoS Data, SN=1408, FN=0, Flags=.p..R.F."
1442,470.3271651999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-42dBm,,,"QoS Data, SN=1409, FN=0, Flags=.p..R.F."
1445,470.49858449999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-42dBm,,,"QoS Data, SN=1410, FN=0, Flags=.p....F."
1448,471.23481539999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-32dBm,,,"QoS Data, SN=1411, FN=0, Flags=.p....F."
1452,472.13977709999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-40dBm,,,"QoS Data, SN=1412, FN=0, Flags=.p....F."
1456,473.13062549999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-42dBm,,,"QoS Data, SN=1413, FN=0, Flags=.p....F."
1459,473.84301759999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-38dBm,,,"QoS Data, SN=1414, FN=0, Flags=.p..R.F."
1462,475.0732835999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-36dBm,,,"QoS Data, SN=1415, FN=0, Flags=.p..R.F."
1463,475.4772441999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-46dBm,,,"QoS Data, SN=1416, FN=0, Flags=.p..R.F."
1465,476.8935102999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,109,-33dBm,,,"QoS Data, SN=1417, FN=0, Flags=.p....F."
1468,478.29752839999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-36dBm,,,"QoS Data, SN=1418, FN=0, Flags=.p....F."
1472,479.46084559999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-36dBm,,,"QoS Data, SN=1419, FN=0, Flags=.p....F."
1476,479.9103696999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-46dBm,,,"QoS Data, SN=1420, FN=0, Flags=.p..R.F."
1481,480.64945439999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-34dBm,,,"QoS Data, SN=1421, FN=0, Flags=.p....F."
1486,480.7325337999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-42dBm,,,"QoS Data, SN=1422, FN=0, Flags=.p..R.F."
1491,481.6689901999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-32dBm,,,"QoS Data, SN=1423, FN=0, Flags=.p..R.F."
1496,482.84716319999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-49dBm,,,"QoS Data, SN=1424, FN=0, Flags=.p....F."
1498,484.5223766999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-35dBm,,,"QoS Data, SN=1425, FN=0, Flags=.p....F."
1500,484.8105158999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-34dBm,,,"QoS Data, SN=1426, FN=0, Flags=.p....F."
1501,486.2215893999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-39dBm,,,"QoS Data, SN=1427, FN=0, Flags=.p....F."
1505,487.9082185999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-33dBm,,,"QoS Data, SN=1428, FN=0, Flags=.p..R.F."
1510,488.89877709999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-45dBm,,,"QoS Data, SN=1429, FN=0, Flags=.p..R.F."
1512,490.61734589999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-33dBm,,,"QoS Data, SN=1430, FN=0, Flags=.p....F."
1516,490.7431996999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,110,-47dBm,,,"QoS Data, SN=1431, FN=0, Flags=.p..R.F."
1521,492.30701799999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-40dBm,,,"QoS Data, SN=1432, FN=0, Flags=.p..R.F."
1522,492.32329389999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-35dBm,,,"QoS Data, SN=1433, FN=0, Flags=.p....F."
1527,492.68849639999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-41dBm,,,"QoS Data, SN=1434, FN=0, Flags=.p....F."
1530,494.24270819999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-40dBm,,,"QoS Data, SN=1435, FN=0, Flags=.p....F."
1532,495.3861211999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-36dBm,,,"QoS Data, SN=1436, FN=0, Flags=.p....F."
1535,497.2395957999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-35dBm,,,"QoS Data, SN=1437, FN=0, Flags=.p..R.F."
1538,498.0309868999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-34dBm,,,"QoS Data, SN=1438, FN=0, Flags=.p....F."
1542,498.9709326999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-38dBm,,,"QoS Data, SN=1439, FN=0, Flags=.p....F."
1544,500.6191007999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-39dBm,,,"QoS Data, SN=1440, FN=0, Flags=.p....F."
1545,502.5557892999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-36dBm,,,"QoS Data, SN=1441, FN=0, Flags=.p....F."
1548,502.6740368999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-28dBm,,,"QoS Data, SN=1442, FN=0, Flags=.p....F."
1552,503.8936944999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-38dBm,,,"QoS Data, SN=1443, FN=0, Flags=.p..R.F."
1557,505.6900129999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-40dBm,,,"QoS Data, SN=1444, FN=0, Flags=.p..R.F."
1562,506.7300164999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-45dBm,,,"QoS Data, SN=1445, FN=0, Flags=.p....F."
1564,507.5477590999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-44dBm,,,"QoS Data, SN=1446, FN=0, Flags=.p....F."
1566,507.7335609999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-44dBm,,,"QoS Data, SN=1447, FN=0, Flags=.p..R.F."
1570,508.3742852999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-29dBm,,,"QoS Data, SN=1448, FN=0, Flags=.p..R.F."
1571,508.7115532999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-35dBm,,,"QoS Data, SN=1449, FN=0, Flags=.p....F."
1574,509.1608682999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-27dBm,,,"QoS Data, SN=1450, FN=0, Flags=.p....F."
1579,510.1913866999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-30dBm,,,"QoS Data, SN=1451, FN=0, Flags=.p..R.F."
1583,510.8550397999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-42dBm,,,"QoS Data, SN=1452, FN=0, Flags=.p..R.F."
1586,511.68313389999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-48dBm,,,"QoS Data, SN=1453, FN=0, Flags=.p....F."
1587,513.1115902999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-41dBm,,,"QoS Data, SN=1454, FN=0, Flags=.p..R.F."
1589,513.9226355999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-44dBm,,,"QoS Data, SN=1455, FN=0, Flags=.p..R.F."
1592,513.9469002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-33dBm,,,"QoS Data, SN=1456, FN=0, Flags=.p....F."
1597,514.7094946,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-50dBm,,,"QoS Data, SN=1457, FN=0, Flags=.p....F."
1602,515.3440413999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-41dBm,,,"QoS Data, SN=1458, FN=0, Flags=.p..R.F."
1603,516.9293926999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-37dBm,,,"QoS Data, SN=1459, FN=0, Flags=.p....F."
1606,516.9996899999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-28dBm,,,"QoS Data, SN=1460, FN=0, Flags=.p....F."
1608,518.7395129999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-40dBm,,,"QoS Data, SN=1461, FN=0, Flags=.p..R.F."
1612,519.3760987999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-37dBm,,,"QoS Data, SN=1462, FN=0, Flags=.p....F."
1617,521.2088395999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-28dBm,,,"QoS Data, SN=1463, FN=0, Flags=.p....F."
1618,523.0833645999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-48dBm,,,"QoS Data, SN=1464, FN=0, Flags=.p..R.F."
1619,524.0215017999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-46dBm,,,"QoS Data, SN=1465, FN=0, Flags=.p....F."
1622,525.9733764999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-39dBm,,,"QoS Data, SN=1466, FN=0, Flags=.p....F."
1623,527.6732766999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-38dBm,,,"QoS Data, SN=1467, FN=0, Flags=.p..R.F."
1624,528.8187565999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-32dBm,,,"QoS Data, SN=1468, FN=0, Flags=.p..R.F."
1625,529.4442893999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-39dBm,,,"QoS Data, SN=1469, FN=0, Flags=.p..R.F."
1629,530.3132656999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-37dBm,,,"QoS Data, SN=1470, FN=0, Flags=.p....F."
1633,532.0614370999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-37dBm,,,"QoS Data, SN=1471, FN=0, Flags=.p..R.F."
1637,532.8772324999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-32dBm,,,"QoS Data, SN=1472, FN=0, Flags=.p....F."
1641,533.6719413999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-40dBm,,,"QoS Data, SN=1473, FN=0, Flags=.p..R.F."
1645,534.8126871999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-36dBm,,,"QoS Data, SN=1474, FN=0, Flags=.p....F."
1646,535.2745780999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-34dBm,,,"QoS Data, SN=1475, FN=0, Flags=.p..R.F."
1648,536.8873163999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-47dBm,,,"QoS Data, SN=1476, FN=0, Flags=.p..R.F."
1649,537.3943947999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-43dBm,,,"QoS Data, SN=1477, FN=0, Flags=.p....F."
1651,538.7580154999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-46dBm,,,"QoS Data, SN=1478, FN=0, Flags=.p....F."
1654,539.6107839999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-31dBm,,,"QoS Data, SN=1479, FN=0, Flags=.p..R.F."
1657,541.1286417999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-39dBm,,,"QoS Data, SN=1480, FN=0, Flags=.p....F."
1660,541.1701195999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-21dBm,,,"QoS Data, SN=1481, FN=0, Flags=.p....F."
1664,542.5289555999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-32dBm,,,"QoS Data, SN=1482, FN=0, Flags=.p....F."
1666,543.3306973999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,243,-41dBm,,,"QoS Data, SN=1483, FN=0, Flags=.p....F."
1671,544.9646216999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-37dBm,,,"QoS Data, SN=1484, FN=0, Flags=.p....F."
1675,545.9807174999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-38dBm,,,"QoS Data, SN=1485, FN=0, Flags=.p....F."
1676,546.9387657999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-43dBm,,,"QoS Data, SN=1486, FN=0, Flags=.p....F."
1677,547.8268146999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-43dBm,,,"QoS Data, SN=1487, FN=0, Flags=.p....F."
1680,549.1293209999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-37dBm,,,"QoS Data, SN=1488, FN=0, Flags=.p..R.F."
1681,550.8890535999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-48dBm,,,"QoS Data, SN=1489, FN=0, Flags=.p....F."
1685,552.0753873999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-48dBm,,,"QoS Data, SN=1490, FN=0, Flags=.p....F."
1690,553.4295996999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-40dBm,,,"QoS Data, SN=1491, FN=0, Flags=.p....F."
1693,554.5132702999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-48dBm,,,"QoS Data, SN=1492, FN=0, Flags=.p....F."
1695,556.0497961999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-37dBm,,,"QoS Data, SN=1493, FN=0, Flags=.p....F."
1697,557.1217088999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-34dBm,,,"QoS Data, SN=1494, FN=0, Flags=.p..R.F."
1700,558.8877988999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-40dBm,,,"QoS Data, SN=1495, FN=0, Flags=.p....F."
1701,559.3291286999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-34dBm,,,"QoS Data, SN=1496, FN=0, Flags=.p....F."
1704,560.2825183999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-42dBm,,,"QoS Data, SN=1497, FN=0, Flags=.p....F."
1706,561.9851899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-43dBm,,,"QoS Data, SN=1498, FN=0, Flags=.p..R.F."
1711,562.1036572999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-51dBm,,,"QoS Data, SN=1499, FN=0, Flags=.p..R.F."
1713,563.0257550999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-43dBm,,,"QoS Data, SN=1500, FN=0, Flags=.p....F."
1716,563.6977084999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-30dBm,,,"QoS Data, SN=1501, FN=0, Flags=.p..R.F."
1718,565.4032163999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-42dBm,,,"QoS Data, SN=1502, FN=0, Flags=.p....F."
1721,565.8815927999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-41dBm,,,"QoS Data, SN=1503, FN=0, Flags=.p..R.F."
1726,565.9716115999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-43dBm,,,"QoS Data, SN=1504, FN=0, Flags=.p....F."
1731,566.1347635999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-44dBm,,,"QoS Data, SN=1505, FN=0, Flags=.p....F."
1736,567.5884936999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-28dBm,,,"QoS Data, SN=1506, FN=0, Flags=.p..R.F."
1739,568.0157483999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-36dBm,,,"QoS Data, SN=1507, FN=0, Flags=.p..R.F."
1741,569.2017310999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-44dBm,,,"QoS Data, SN=1508, FN=0, Flags=.p..R.F."
1745,570.1138765999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-48dBm,,,"QoS Data, SN=1509, FN=0, Flags=.p..R.F."
1748,570.5983284999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-29dBm,,,"QoS Data, SN=1510, FN=0, Flags=.p....F."
1750,572.5344886999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-35dBm,,,"QoS Data, SN=1511, FN=0, Flags=.p....F."
1752,573.4560557999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-27dBm,,,"QoS Data, SN=1512, FN=0, Flags=.p....F."
1753,574.8725244999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-33dBm,,,"QoS Data, SN=1513, FN=0, Flags=.p....F."
1758,575.1080914999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-53dBm,,,"QoS Data, SN=1514, FN=0, Flags=.p....F."
1762,576.6502334999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-42dBm,,,"QoS Data, SN=1515, FN=0, Flags=.p..R.F."
1764,577.7492414999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-29dBm,,,"QoS Data, SN=1516, FN=0, Flags=.p....F."
1766,577.9096265999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-35dBm,,,"QoS Data, SN=1517, FN=0, Flags=.p....F."
1769,579.2676653999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-44dBm,,,"QoS Data, SN=1518, FN=0, Flags=.p..R.F."
1770,580.8081356999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,180,-36dBm,,,"QoS Data, SN=1519, FN=0, Flags=.p....F."
1774,582.5013993999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-31dBm,,,"QoS Data, SN=1520, FN=0, Flags=.p..R.F."
1778,584.0260382999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-43dBm,,,"QoS Data, SN=1521, FN=0, Flags=.p..R.F."
1782,584.1134910999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-45dBm,,,"QoS Data, SN=1522, FN=0, Flags=.p....F."
1785,586.0500987999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-33dBm,,,"QoS Data, SN=1523, FN=0, Flags=.p....F."
1790,586.5476893999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-41dBm,,,"QoS Data, SN=1524, FN=0, Flags=.p..R.F."
1792,587.5998767999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-41dBm,,,"QoS Data, SN=1525, FN=0, Flags=.p....F."
1795,588.3368552999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-39dBm,,,"QoS Data, SN=1526, FN=0, Flags=.p....F."
1797,589.2009094999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-33dBm,,,"QoS Data, SN=1527, FN=0, Flags=.p....F."
1800,590.6386083999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-43dBm,,,"QoS Data, SN=1528, FN=0, Flags=.p....F."
1804,591.7271985999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-34dBm,,,"QoS Data, SN=1529, FN=0, Flags=.p....F."
1807,593.1676785999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-39dBm,,,"QoS Data, SN=1530, FN=0, Flags=.p..R.F."
1812,593.9447899999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-48dBm,,,"QoS Data, SN=1531, FN=0, Flags=.p....F."
1817,594.2503201999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-39dBm,,,"QoS Data, SN=1532, FN=0, Flags=.p..R.F."
1820,595.4776303999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-34dBm,,,"QoS Data, SN=1533, FN=0, Flags=.p....F."
1822,597.4751677999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-45dBm,,,"QoS Data, SN=1534, FN=0, Flags=.p....F."
1825,598.3861582999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-48dBm,,,"QoS Data, SN=1535, FN=0, Flags=.p..R.F."
1828,599.4470204999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-42dBm,,,"QoS Data, SN=1536, FN=0, Flags=.p..R.F."
1830,600.5925594999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-39dBm,,,"QoS Data, SN=1537, FN=0, Flags=.p....F."
1831,602.4705720999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-43dBm,,,"QoS Data, SN=1538, FN=0, Flags=.p....F."
1832,602.4812282999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-49dBm,,,"QoS Data, SN=1539, FN=0, Flags=.p....F."
1837,603.6538269999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-27dBm,,,"QoS Data, SN=1540, FN=0, Flags=.p....F."
1842,603.6693711999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-54dBm,,,"QoS Data, SN=1541, FN=0, Flags=.p....F."
1845,604.8278472999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-31dBm,,,"QoS Data, SN=1542, FN=0, Flags=.p....F."
