No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
1908,598.8715416,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-48dBm,,,"QoS Data, SN=1230, FN=0, Flags=.p..R.F."
1911,599.4840775,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-33dBm,,,"QoS Data, SN=1231, FN=0, Flags=.p..R.F."
1912,601.4452118,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-53dBm,,,"QoS Data, SN=1232, FN=0, Flags=.p....F."
1913,603.2777544,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-51dBm,,,"QoS Data, SN=1233, FN=0, Flags=.p....F."
1918,604.8379429,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-63dBm,,,"QoS Data, SN=1234, FN=0, Flags=.p..R.F."
1923,605.7228469,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-62dBm,,,"QoS Data, SN=1235, FN=0, Flags=.p....F."
1926,605.9773044,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-51dBm,,,"QoS Data, SN=1236, FN=0, Flags=.p....F."
1928,607.531076,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,123,-68dBm,,,"QoS Data, SN=1237, FN=0, Flags=.p....F."
1931,609.4976045999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-33dBm,,,"QoS Data, SN=1238, FN=0, Flags=.p..R.F."
1935,609.9836182999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-38dBm,,,"QoS Data, SN=1239, FN=0, Flags=.p....F."
1939,611.8841224999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-47dBm,,,"QoS Data, SN=1240, FN=0, Flags=.p....F."
1944,613.7944086999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-33dBm,,,"QoS Data, SN=1241, FN=0, Flags=.p....F."
1945,613.8183169999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-67dBm,,,"QoS Data, SN=1242, FN=0, Flags=.p..R.F."
1950,615.3380048999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-56dBm,,,"QoS Data, SN=1243, FN=0, Flags=.p..R.F."
1952,616.3173070999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-48dBm,,,"QoS Data, SN=1244, FN=0, Flags=.p....F."
1956,618.0563753999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-45dBm,,,"QoS Data, SN=1245, FN=0, Flags=.p....F."
1958,618.3426412999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-44dBm,,,"QoS Data, SN=1246, FN=0, Flags=.p....F."
1962,619.0134023999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-55dBm,,,"QoS Data, SN=1247, FN=0, Flags=.p..R.F."
1965,620.2412454999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-49dBm,,,"QoS Data, SN=1248, FN=0, Flags=.p..R.F."
1968,621.5171959999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-28dBm,,,"QoS Data, SN=1249, FN=0, Flags=.p....F."
1972,623.3940581999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-43dBm,,,"QoS Data, SN=1250, FN=0, Flags=.p..R.F."
1976,624.8866122,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-40dBm,,,"QoS Data, SN=1251, FN=0, Flags=.p..R.F."
1977,624.8898346,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-53dBm,,,"QoS Data, SN=1252, FN=0, Flags=.p....F."
1980,625.007556,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-51dBm,,,"QoS Data, SN=1253, FN=0, Flags=.p....F."
1982,626.8786914,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-50dBm,,,"QoS Data, SN=1254, FN=0, Flags=.p....F."
1984,627.7750076,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-38dBm,,,"QoS Data, SN=1255, FN=0, Flags=.p....F."
1988,629.7158952999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-43dBm,,,"QoS Data, SN=1256, FN=0, Flags=.p....F."
1993,630.1631878,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-36dBm,,,"QoS Data, SN=1257, FN=0, Flags=.p....F."
1994,631.081432,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-42dBm,,,"QoS Data, SN=1258, FN=0, Flags=.p....F."
1996,632.5457892,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-70dBm,,,"QoS Data, SN=1259, FN=0, Flags=.p....F."
2000,633.5642436999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-44dBm,,,"QoS Data, SN=1260, FN=0, Flags=.p..R.F."
2002,634.4803158999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-41dBm,,,"QoS Data, SN=1261, FN=0, Flags=.p..R.F."
2004,636.4130101999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-53dBm,,,"QoS Data, SN=1262, FN=0, Flags=.p....F."
2008,636.9636204,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-46dBm,,,"QoS Data, SN=1263, FN=0, Flags=.p..R.F."
2009,638.2516611,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-47dBm,,,"QoS Data, SN=1264, FN=0, Flags=.p....F."
2012,638.7787996999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-48dBm,,,"QoS Data, SN=1265, FN=0, Flags=.p....F."
2017,639.6537746999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,245,-37dBm,,,"QoS Data, SN=1266, FN=0, Flags=.p....F."
2020,641.0993153999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-47dBm,,,"QoS Data, SN=1267, FN=0, Flags=.p....F."
2023,642.8294273999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-41dBm,,,"QoS Data, SN=1268, FN=0, Flags=.p....F."
2025,644.5626574999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-53dBm,,,"QoS Data, SN=1269, FN=0, Flags=.p....F."
2028,645.3376922999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-61dBm,,,"QoS Data, SN=1270, FN=0, Flags=.p....F."
2030,645.8606701999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,219,-74dBm,,,"QoS Data, SN=1271, FN=0, Flags=.p..R.F."
2034,647.8296021999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-44dBm,,,"QoS Data, SN=1272, FN=0, Flags=.p..R.F."
2039,649.5795313999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-40dBm,,,"QoS Data, SN=1273, FN=0, Flags=.p..R.F."
2042,650.7412105999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-44dBm,,,"QoS Data, SN=1274, FN=0, Flags=.p....F."
2043,652.4693833999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-46dBm,,,"QoS Data, SN=1275, FN=0, Flags=.p....F."
2045,653.7677604999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-33dBm,,,"QoS Data, SN=1276, FN=0, Flags=.p....F."
2050,653.9647018999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-54dBm,,,"QoS Data, SN=1277, FN=0, Flags=.p....F."
2051,654.6187028999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-47dBm,,,"QoS Data, SN=1278, FN=0, Flags=.p..R.F."
2053,655.5863110999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-46dBm,,,"QoS Data, SN=1279, FN=0, Flags=.p....F."
2056,656.5304718999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-44dBm,,,"QoS Data, SN=1280, FN=0, Flags=.p....F."
2057,656.5451419999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-41dBm,,,"QoS Data, SN=1281, FN=0, Flags=.p....F."
2059,658.3639763999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-51dBm,,,"QoS Data, SN=1282, FN=0, Flags=.p..R.F."
2064,658.5899883999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-45dBm,,,"QoS Data, SN=1283, FN=0, Flags=.p..R.F."
2067,659.6441898999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-44dBm,,,"QoS Data, SN=1284, FN=0, Flags=.p....F."
2069,660.5858469999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,224,-52dBm,,,"QoS Data, SN=1285, FN=0, Flags=.p....F."
2071,662.3514079999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-29dBm,,,"QoS Data, SN=1286, FN=0, Flags=.p..R.F."
2073,664.2254103999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-42dBm,,,"QoS Data, SN=1287, FN=0, Flags=.p..R.F."
2075,665.4465749999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-45dBm,,,"QoS Data, SN=1288, FN=0, Flags=.p..R.F."
2076,667.0300441999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-47dBm,,,"QoS Data, SN=1289, FN=0, Flags=.p..R.F."
2080,667.9594446999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-19dBm,,,"QoS Data, SN=1290, FN=0, Flags=.p....F."
2083,668.3153852999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-52dBm,,,"QoS Data, SN=1291, FN=0, Flags=.p....F."
2087,668.4838993999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,184,-40dBm,,,"QoS Data, SN=1292, FN=0, Flags=.p..R.F."
2092,669.5117385,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-55dBm,,,"QoS Data, SN=1293, FN=0, Flags=.p..R.F."
2096,669.5640531,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-56dBm,,,"QoS Data, SN=1294, FN=0, Flags=.p....F."
2100,670.3185958,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-38dBm,,,"QoS Data, SN=1295, FN=0, Flags=.p..R.F."
2104,670.3614327,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-62dBm,,,"QoS Data, SN=1296, FN=0, Flags=.p....F."
2107,672.2002170000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-46dBm,,,"QoS Data, SN=1297, FN=0, Flags=.p....F."
2108,673.8494356000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-45dBm,,,"QoS Data, SN=1298, FN=0, Flags=.p..R.F."
2110,675.7519888000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-50dBm,,,"QoS Data, SN=1299, FN=0, Flags=.p..R.F."
2115,676.5454594000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-45dBm,,,"QoS Data, SN=1300, FN=0, Flags=.p..R.F."
2118,678.0374364000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-59dBm,,,"QoS Data, SN=1301, FN=0, Flags=.p..R.F."
2120,679.6262005000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-50dBm,,,"QoS Data, SN=1302, FN=0, Flags=.p....F."
2125,680.2213695000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-49dBm,,,"QoS Data, SN=1303, FN=0, Flags=.p....F."
2130,681.9527369000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-58dBm,,,"QoS Data, SN=1304, FN=0, Flags=.p....F."
2135,682.8816192000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-45dBm,,,"QoS Data, SN=1305, FN=0, Flags=.p..R.F."
2136,683.6322227000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-60dBm,,,"QoS Data, SN=1306, FN=0, Flags=.p....F."
2141,684.1059809000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-48dBm,,,"QoS Data, SN=1307, FN=0, Flags=.p..R.F."
2142,684.1354185000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-35dBm,,,"QoS Data, SN=1308, FN=0, Flags=.p....F."
2145,685.4634967000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-52dBm,,,"QoS Data, SN=1309, FN=0, Flags=.p....F."
2148,686.4445276000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-45dBm,,,"QoS Data, SN=1310, FN=0, Flags=.p....F."
2153,687.8644217000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-51dBm,,,"QoS Data, SN=1311, FN=0, Flags=.p....F."
2158,688.3757496000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-56dBm,,,"QoS Data, SN=1312, FN=0, Flags=.p..R.F."
2159,688.4698209000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-60dBm,,,"QoS Data, SN=1313, FN=0, Flags=.p..R.F."
2164,690.2963897000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-39dBm,,,"QoS Data, SN=1314, FN=0, Flags=.p....F."
2169,691.8115332000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-37dBm,,,"QoS Data, SN=1315, FN=0, Flags=.p..R.F."
2170,692.3085295000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-59dBm,,,"QoS Data, SN=1316, FN=0, Flags=.p..R.F."
2173,693.6471019000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-37dBm,,,"QoS Data, SN=1317, FN=0, Flags=.p....F."
2177,693.7035980000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-46dBm,,,"QoS Data, SN=1318, FN=0, Flags=.p..R.F."
2182,694.0512308000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-46dBm,,,"QoS Data, SN=1319, FN=0, Flags=.p....F."
2186,694.8649844000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-45dBm,,,"QoS Data, SN=1320, FN=0, Flags=.p....F."
2189,695.3431901000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-47dBm,,,"QoS Data, SN=1321, FN=0, Flags=.p....F."
2192,696.3658016000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-51dBm,,,"QoS Data, SN=1322, FN=0, Flags=.p....F."
2194,696.6584960000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-53dBm,,,"QoS Data, SN=1323, FN=0, Flags=.p....F."
2195,697.2268699000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-45dBm,,,"QoS Data, SN=1324, FN=0, Flags=.p....F."
2196,697.2858083000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-51dBm,,,"QoS Data, SN=1325, FN=0, Flags=.p....F."
2198,698.1015746000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-54dBm,,,"QoS Data, SN=1326, FN=0, Flags=.p....F."
2199,699.2863800000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-53dBm,,,"QoS Data, SN=1327, FN=0, Flags=.p....F."
2204,699.9368047000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-33dBm,,,"QoS Data, SN=1328, FN=0, Flags=.p....F."
2209,700.9800967000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-49dBm,,,"QoS Data, SN=1329, FN=0, Flags=.p....F."
2213,701.8416068000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-42dBm,,,"QoS Data, SN=1330, FN=0, Flags=.p..R.F."
2217,702.5817397000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-47dBm,,,"QoS Data, SN=1331, FN=0, Flags=.p..R.F."
2221,703.9662749000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-46dBm,,,"QoS Data, SN=1332, FN=0, Flags=.p....F."
2222,704.1963500000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-53dBm,,,"QoS Data, SN=1333, FN=0, Flags=.p....F."
2224,705.6754867000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-44dBm,,,"QoS Data, SN=1334, FN=0, Flags=.p..R.F."
2229,707.3996138000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-51dBm,,,"QoS Data, SN=1335, FN=0, Flags=.p..R.F."
2234,707.5103960000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-39dBm,,,"QoS Data, SN=1336, FN=0, Flags=.p..R.F."
2237,709.4729138000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-55dBm,,,"QoS Data, SN=1337, FN=0, Flags=.p....F."
2239,710.4856183000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-36dBm,,,"QoS Data, SN=1338, FN=0, Flags=.p....F."
2240,712.1654356000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-47dBm,,,"QoS Data, SN=1339, FN=0, Flags=.p....F."
2243,714.1273911000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-56dBm,,,"QoS Data, SN=1340, FN=0, Flags=.p..R.F."
2248,714.5306421000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-34dBm,,,"QoS Data, SN=1341, FN=0, Flags=.p....F."
2249,715.2634287000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-58dBm,,,"QoS Data, SN=1342, FN=0, Flags=.p....F."
2252,715.3405271000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-44dBm,,,"QoS Data, SN=1343, FN=0, Flags=.p....F."
2253,715.9294505000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-43dBm,,,"QoS Data, SN=1344, FN=0, Flags=.p....F."
2254,717.3608719000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-53dBm,,,"QoS Data, SN=1345, FN=0, Flags=.p....F."
2257,718.8493650000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-50dBm,,,"QoS Data, SN=1346, FN=0, Flags=.p....F."
2259,719.7217527000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-41dBm,,,"QoS Data, SN=1347, FN=0, Flags=.p....F."
2264,721.5128930000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,202,-51dBm,,,"QoS Data, SN=1348, FN=0, Flags=.p....F."
2265,722.8959330000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-48dBm,,,"QoS Data, SN=1349, FN=0, Flags=.p..R.F."
2270,723.6524881000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-51dBm,,,"QoS Data, SN=1350, FN=0, Flags=.p..R.F."
2275,724.0910444000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-51dBm,,,"QoS Data, SN=1351, FN=0, Flags=.p....F."
2276,725.4581400000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-48dBm,,,"QoS Data, SN=1352, FN=0, Flags=.p....F."
2281,726.0297912000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-55dBm,,,"QoS Data, SN=1353, FN=0, Flags=.p....F."
2286,727.1383976000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-36dBm,,,"QoS Data, SN=1354, FN=0, Flags=.p....F."
2288,728.8377602000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-44dBm,,,"QoS Data, SN=1355, FN=0, Flags=.p....F."
2292,730.3638882000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-51dBm,,,"QoS Data, SN=1356, FN=0, Flags=.p..R.F."
2293,731.4379438000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-42dBm,,,"QoS Data, SN=1357, FN=0, Flags=.p....F."
2298,732.3915737000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-42dBm,,,"QoS Data, SN=1358, FN=0, Flags=.p....F."
2299,732.6615755000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-41dBm,,,"QoS Data, SN=1359, FN=0, Flags=.p....F."
2304,734.0195897000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-52dBm,,,"QoS Data, SN=1360, FN=0, Flags=.p..R.F."
2308,736.0094418000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-56dBm,,,"QoS Data, SN=1361, FN=0, Flags=.p..R.F."
2311,737.6905850000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,208,-51dBm,,,"QoS Data, SN=1362, FN=0, Flags=.p....F."
2315,738.7431341000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-45dBm,,,"QoS Data, SN=1363, FN=0, Flags=.p....F."
2320,740.7364341000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-41dBm,,,"QoS Data, SN=1364, FN=0, Flags=.p..R.F."
2323,742.1608776000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-50dBm,,,"QoS Data, SN=1365, FN=0, Flags=.p....F."
2326,743.0417998000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-61dBm,,,"QoS Data, SN=1366, FN=0, Flags=.p....F."
2327,744.8316309000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-56dBm,,,"QoS Data, SN=1367, FN=0, Flags=.p....F."
2331,746.4598038000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-40dBm,,,"QoS Data, SN=1368, FN=0, Flags=.p....F."
2333,747.5193510000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-46dBm,,,"QoS Data, SN=1369, FN=0, Flags=.p....F."
2338,748.7057932000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-45dBm,,,"QoS Data, SN=1370, FN=0, Flags=.p..R.F."
2341,749.5504868000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-54dBm,,,"QoS Data, SN=1371, FN=0, Flags=.p....F."
2346,751.2829680000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-48dBm,,,"QoS Data, SN=1372, FN=0, Flags=.p....F."
2351,752.8762415000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-42dBm,,,"QoS Data, SN=1373, FN=0, Flags=.p....F."
2356,753.8649765000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-54dBm,,,"QoS Data, SN=1374, FN=0, Flags=.p....F."
2360,755.1309751000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-47dBm,,,"QoS Data, SN=1375, FN=0, Flags=.p....F."
2363,756.4772899000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-44dBm,,,"QoS Data, SN=1376, FN=0, Flags=.p....F."
2366,757.5456085000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-41dBm,,,"QoS Data, SN=1377, FN=0, Flags=.p....F."
2367,758.6422988000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-53dBm,,,"QoS Data, SN=1378, FN=0, Flags=.p....F."
2369,758.7202805000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-48dBm,,,"QoS Data, SN=1379, FN=0, Flags=.p....F."
2370,760.2118266000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-34dBm,,,"QoS Data, SN=1380, FN=0, Flags=.p....F."
2373,761.0862726000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-52dBm,,,"QoS Data, SN=1381, FN=0, Flags=.p..R.F."
2374,762.6564962000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-64dBm,,,"QoS Data, SN=1382, FN=0, Flags=.p....F."
2378,763.5860839000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-35dBm,,,"QoS Data, SN=1383, FN=0, Flags=.p....F."
2382,764.2270884000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-43dBm,,,"QoS Data, SN=1384, FN=0, Flags=.p..R.F."
2385,765.7194291000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-53dBm,,,"QoS Data, SN=1385, FN=0, Flags=.p....F."
2390,767.4585753000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,178,-39dBm,,,"QoS Data, SN=1386, FN=0, Flags=.p....F."
2395,769.0720552000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-56dBm,,,"QoS Data, SN=1387, FN=0, Flags=.p....F."
2399,770.3756439000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-55dBm,,,"QoS Data, SN=1388, FN=0, Flags=.p....F."
2404,770.4869058000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-50dBm,,,"QoS Data, SN=1389, FN=0, Flags=.p....F."
2407,772.0166733000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-59dBm,,,"QoS Data, SN=1390, FN=0, Flags=.p..R.F."
2408,772.6948862000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-53dBm,,,"QoS Data, SN=1391, FN=0, Flags=.p....F."
2413,774.5660235000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-48dBm,,,"QoS Data, SN=1392, FN=0, Flags=.p..R.F."
2415,776.0125725000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-43dBm,,,"QoS Data, SN=1393, FN=0, Flags=.p....F."
2419,777.9976720000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-45dBm,,,"QoS Data, SN=1394, FN=0, Flags=.p....F."
2422,779.6341863000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-34dBm,,,"QoS Data, SN=1395, FN=0, Flags=.p..R.F."
2427,780.4803068000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-42dBm,,,"QoS Data, SN=1396, FN=0, Flags=.p....F."
2429,781.7578958000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,189,-44dBm,,,"QoS Data, SN=1397, FN=0, Flags=.p....F."
2433,782.8361485000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-37dBm,,,"QoS Data, SN=1398, FN=0, Flags=.p..R.F."
2437,782.9760328000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-45dBm,,,"QoS Data, SN=1399, FN=0, Flags=.p..R.F."
2440,784.6134669000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-39dBm,,,"QoS Data, SN=1400, FN=0, Flags=.p..R.F."
2442,786.1065527000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-51dBm,,,"QoS Data, SN=1401, FN=0, Flags=.p..R.F."
2445,787.4640117000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-45dBm,,,"QoS Data, SN=1402, FN=0, Flags=.p..R.F."
2446,787.6067059000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-59dBm,,,"QoS Data, SN=1403, FN=0, Flags=.p....F."
2450,787.9908829000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-35dBm,,,"QoS Data, SN=1404, FN=0, Flags=.p....F."
