No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
2257,739.9151018000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-41dBm,,,"QoS Data, SN=865, FN=0, Flags=.p....F."
2260,740.0361478000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,136,-47dBm,,,"QoS Data, SN=866, FN=0, Flags=.p....F."
2265,741.4071428000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-41dBm,,,"QoS Data, SN=867, FN=0, Flags=.p....F."
2268,742.6030501000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-57dBm,,,"QoS Data, SN=868, FN=0, Flags=.p....F."
2272,744.3908335000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-50dBm,,,"QoS Data, SN=869, FN=0, Flags=.p....F."
2277,744.8782898000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-42dBm,,,"QoS Data, SN=870, FN=0, Flags=.p..R.F."
2282,746.2627840000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-45dBm,,,"QoS Data, SN=871, FN=0, Flags=.p....F."
2287,746.3128568000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-44dBm,,,"QoS Data, SN=872, FN=0, Flags=.p....F."
2292,747.8212351000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-50dBm,,,"QoS Data, SN=873, FN=0, Flags=.p..R.F."
2296,748.3007234000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-48dBm,,,"QoS Data, SN=874, FN=0, Flags=.p....F."
2297,749.6484044000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-42dBm,,,"QoS Data, SN=875, FN=0, Flags=.p....F."
2298,749.9843478000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-43dBm,,,"QoS Data, SN=876, FN=0, Flags=.p....F."
2303,750.6345835000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-45dBm,,,"QoS Data, SN=877, FN=0, Flags=.p....F."
2307,752.3909942000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-50dBm,,,"QoS Data, SN=878, FN=0, Flags=.p....F."
2308,753.2123513000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-48dBm,,,"QoS Data, SN=879, FN=0, Flags=.p....F."
2312,755.0818983000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-51dBm,,,"QoS Data, SN=880, FN=0, Flags=.p....F."
2317,756.6324865000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-39dBm,,,"QoS Data, SN=881, FN=0, Flags=.p..R.F."
2318,756.7546162000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-45dBm,,,"QoS Data, SN=882, FN=0, Flags=.p..R.F."
2323,757.6764842000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-41dBm,,,"QoS Data, SN=883, FN=0, Flags=.p..R.F."
2326,757.7455271000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,129,-45dBm,,,"QoS Data, SN=884, FN=0, Flags=.p....F."
2331,759.1793028000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-59dBm,,,"QoS Data, SN=885, FN=0, Flags=.p....F."
2336,759.5032194000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-50dBm,,,"QoS Data, SN=886, FN=0, Flags=.p....F."
2337,761.4856224000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,246,-54dBm,,,"QoS Data, SN=887, FN=0, Flags=.p....F."
2342,762.6932065000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-40dBm,,,"QoS Data, SN=888, FN=0, Flags=.p..R.F."
2346,764.1186746000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-54dBm,,,"QoS Data, SN=889, FN=0, Flags=.p..R.F."
2347,764.5524522000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-42dBm,,,"QoS Data, SN=890, FN=0, Flags=.p....F."
2351,765.4705060000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-46dBm,,,"QoS Data, SN=891, FN=0, Flags=.p..R.F."
2355,766.3432496000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-42dBm,,,"QoS Data, SN=892, FN=0, Flags=.p....F."
2360,767.8239394000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-49dBm,,,"QoS Data, SN=893, FN=0, Flags=.p..R.F."
2364,768.5601604000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-49dBm,,,"QoS Data, SN=894, FN=0, Flags=.p....F."
2367,769.3348856000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-45dBm,,,"QoS Data, SN=895, FN=0, Flags=.p....F."
2372,770.8745312000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-55dBm,,,"QoS Data, SN=896, FN=0, Flags=.p....F."
2375,771.2888974000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-41dBm,,,"QoS Data, SN=897, FN=0, Flags=.p..R.F."
2376,771.4096478000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-50dBm,,,"QoS Data, SN=898, FN=0, Flags=.p....F."
2379,771.9278204000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,231,-61dBm,,,"QoS Data, SN=899, FN=0, Flags=.p....F."
2380,773.3225965000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-49dBm,,,"QoS Data, SN=900, FN=0, Flags=.p....F."
2381,774.2858802000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-44dBm,,,"QoS Data, SN=901, FN=0, Flags=.p....F."
2385,774.5385406000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-47dBm,,,"QoS Data, SN=902, FN=0, Flags=.p....F."
2387,775.5223915000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,187,-52dBm,,,"QoS Data, SN=903, FN=0, Flags=.p....F."
2389,777.3446595000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-39dBm,,,"QoS Data, SN=904, FN=0, Flags=.p....F."
2394,778.1597770000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-57dBm,,,"QoS Data, SN=905, FN=0, Flags=.p..R.F."
2399,779.7970568000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-45dBm,,,"QoS Data, SN=906, FN=0, Flags=.p..R.F."
2402,781.5589780000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-44dBm,,,"QoS Data, SN=907, FN=0, Flags=.p....F."
2404,781.5610870000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-46dBm,,,"QoS Data, SN=908, FN=0, Flags=.p....F."
2409,783.2398488000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,181,-45dBm,,,"QoS Data, SN=909, FN=0, Flags=.p....F."
2414,784.3216813000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-41dBm,,,"QoS Data, SN=910, FN=0, Flags=.p....F."
2417,785.5278754000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-52dBm,,,"QoS Data, SN=911, FN=0, Flags=.p....F."
2419,786.8375883000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-51dBm,,,"QoS Data, SN=912, FN=0, Flags=.p..R.F."
2420,787.4975708000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-52dBm,,,"QoS Data, SN=913, FN=0, Flags=.p....F."
2424,788.3650946000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-39dBm,,,"QoS Data, SN=914, FN=0, Flags=.p....F."
2425,788.9000778000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-49dBm,,,"QoS Data, SN=915, FN=0, Flags=.p..R.F."
2427,789.7533756000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-53dBm,,,"QoS Data, SN=916, FN=0, Flags=.p....F."
2430,791.1901297000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-58dBm,,,"QoS Data, SN=917, FN=0, Flags=.p..R.F."
2435,791.5043511000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-42dBm,,,"QoS Data, SN=918, FN=0, Flags=.p....F."
2436,791.9800034000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-47dBm,,,"QoS Data, SN=919, FN=0, Flags=.p..R.F."
2441,792.0439247,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-33dBm,,,"QoS Data, SN=920, FN=0, Flags=.p....F."
2444,792.5453944000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-57dBm,,,"QoS Data, SN=921, FN=0, Flags=.p....F."
2449,794.5228279,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-48dBm,,,"QoS Data, SN=922, FN=0, Flags=.p....F."
2450,795.6525852000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-53dBm,,,"QoS Data, SN=923, FN=0, Flags=.p..R.F."
2454,797.1615790000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,225,-53dBm,,,"QoS Data, SN=924, FN=0, Flags=.p....F."
2457,799.0471255000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-41dBm,,,"QoS Data, SN=925, FN=0, Flags=.p..R.F."
2460,800.0340250000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-44dBm,,,"QoS Data, SN=926, FN=0, Flags=.p..R.F."
2465,800.2297935000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-44dBm,,,"QoS Data, SN=927, FN=0, Flags=.p....F."
2468,801.7691255000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-51dBm,,,"QoS Data, SN=928, FN=0, Flags=.p....F."
2472,803.0650097000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-51dBm,,,"QoS Data, SN=929, FN=0, Flags=.p..R.F."
2474,804.1378962000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-45dBm,,,"QoS Data, SN=930, FN=0, Flags=.p....F."
2477,804.2420419000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-42dBm,,,"QoS Data, SN=931, FN=0, Flags=.p....F."
2478,805.4204170000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-47dBm,,,"QoS Data, SN=932, FN=0, Flags=.p..R.F."
2479,806.2811914000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-37dBm,,,"QoS Data, SN=933, FN=0, Flags=.p....F."
2482,806.3598608000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-53dBm,,,"QoS Data, SN=934, FN=0, Flags=.p....F."
2484,806.7696258000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-47dBm,,,"QoS Data, SN=935, FN=0, Flags=.p....F."
2488,808.5982484000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-55dBm,,,"QoS Data, SN=936, FN=0, Flags=.p....F."
2490,809.3399455000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-49dBm,,,"QoS Data, SN=937, FN=0, Flags=.p....F."
2492,810.9567887000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-45dBm,,,"QoS Data, SN=938, FN=0, Flags=.p....F."
2493,812.5884978,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-48dBm,,,"QoS Data, SN=939, FN=0, Flags=.p....F."
2496,813.5619502000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,190,-48dBm,,,"QoS Data, SN=940, FN=0, Flags=.p....F."
2497,815.39183,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-48dBm,,,"QoS Data, SN=941, FN=0, Flags=.p....F."
2498,815.9437026,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-52dBm,,,"QoS Data, SN=942, FN=0, Flags=.p..R.F."
2500,816.696957,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,141,-50dBm,,,"QoS Data, SN=943, FN=0, Flags=.p....F."
2501,818.3650372,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-48dBm,,,"QoS Data, SN=944, FN=0, Flags=.p....F."
2504,819.4301284,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-46dBm,,,"QoS Data, SN=945, FN=0, Flags=.p....F."
2506,819.4442402,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-46dBm,,,"QoS Data, SN=946, FN=0, Flags=.p..R.F."
2511,820.5770682,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,222,-40dBm,,,"QoS Data, SN=947, FN=0, Flags=.p..R.F."
2515,822.0999411,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-44dBm,,,"QoS Data, SN=948, FN=0, Flags=.p..R.F."
2519,822.9799876000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-45dBm,,,"QoS Data, SN=949, FN=0, Flags=.p..R.F."
2524,824.760977,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-51dBm,,,"QoS Data, SN=950, FN=0, Flags=.p....F."
2527,826.5164326,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-54dBm,,,"QoS Data, SN=951, FN=0, Flags=.p....F."
2530,828.502118,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-47dBm,,,"QoS Data, SN=952, FN=0, Flags=.p....F."
2533,829.3056795,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-45dBm,,,"QoS Data, SN=953, FN=0, Flags=.p....F."
2538,830.8011291,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-47dBm,,,"QoS Data, SN=954, FN=0, Flags=.p....F."
2542,832.1044639,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-41dBm,,,"QoS Data, SN=955, FN=0, Flags=.p....F."
2543,832.2770561000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-47dBm,,,"QoS Data, SN=956, FN=0, Flags=.p....F."
2546,834.0140736000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-48dBm,,,"QoS Data, SN=957, FN=0, Flags=.p....F."
2548,834.6605519000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-51dBm,,,"QoS Data, SN=958, FN=0, Flags=.p..R.F."
2551,836.0568065000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-55dBm,,,"QoS Data, SN=959, FN=0, Flags=.p....F."
2555,836.9430202000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-40dBm,,,"QoS Data, SN=960, FN=0, Flags=.p..R.F."
2558,837.1102765,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-47dBm,,,"QoS Data, SN=961, FN=0, Flags=.p....F."
2560,838.9379705,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-38dBm,,,"QoS Data, SN=962, FN=0, Flags=.p..R.F."
2563,839.4757674,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-55dBm,,,"QoS Data, SN=963, FN=0, Flags=.p....F."
2567,840.8421972,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-41dBm,,,"QoS Data, SN=964, FN=0, Flags=.p....F."
2569,842.4573748,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-50dBm,,,"QoS Data, SN=965, FN=0, Flags=.p....F."
2574,843.2637099,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-46dBm,,,"QoS Data, SN=966, FN=0, Flags=.p....F."
2578,844.5179908,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-43dBm,,,"QoS Data, SN=967, FN=0, Flags=.p....F."
2579,846.2762392,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-44dBm,,,"QoS Data, SN=968, FN=0, Flags=.p....F."
2584,846.8170087,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-48dBm,,,"QoS Data, SN=969, FN=0, Flags=.p..R.F."
2586,848.1950786,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-45dBm,,,"QoS Data, SN=970, FN=0, Flags=.p..R.F."
2589,849.3056749,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-54dBm,,,"QoS Data, SN=971, FN=0, Flags=.p....F."
2592,851.1657442,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-51dBm,,,"QoS Data, SN=972, FN=0, Flags=.p....F."
2596,852.8112811,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-46dBm,,,"QoS Data, SN=973, FN=0, Flags=.p....F."
2601,854.3502601,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-50dBm,,,"QoS Data, SN=974, FN=0, Flags=.p..R.F."
2605,856.1390216,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-51dBm,,,"QoS Data, SN=975, FN=0, Flags=.p....F."
2607,856.4500948,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-44dBm,,,"QoS Data, SN=976, FN=0, Flags=.p....F."
2608,858.3122943,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-64dBm,,,"QoS Data, SN=977, FN=0, Flags=.p....F."
2612,859.5081243999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-45dBm,,,"QoS Data, SN=978, FN=0, Flags=.p....F."
2615,860.1443843,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-48dBm,,,"QoS Data, SN=979, FN=0, Flags=.p..R.F."
2620,861.6511386,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-48dBm,,,"QoS Data, SN=980, FN=0, Flags=.p....F."
2623,861.745719,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-42dBm,,,"QoS Data, SN=981, FN=0, Flags=.p....F."
2628,861.7763501000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-34dBm,,,"QoS Data, SN=982, FN=0, Flags=.p....F."
2632,861.8353628000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-51dBm,,,"QoS Data, SN=983, FN=0, Flags=.p..R.F."
2635,862.6496949000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-40dBm,,,"QoS Data, SN=984, FN=0, Flags=.p....F."
2637,864.6295954000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-43dBm,,,"QoS Data, SN=985, FN=0, Flags=.p....F."
2641,865.4253865000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-40dBm,,,"QoS Data, SN=986, FN=0, Flags=.p....F."
2645,865.7614053000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-40dBm,,,"QoS Data, SN=987, FN=0, Flags=.p....F."
2649,865.9397095,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-53dBm,,,"QoS Data, SN=988, FN=0, Flags=.p..R.F."
2653,866.8107319000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-45dBm,,,"QoS Data, SN=989, FN=0, Flags=.p..R.F."
2654,867.5809176,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-49dBm,,,"QoS Data, SN=990, FN=0, Flags=.p..R.F."
2659,868.5731859,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-45dBm,,,"QoS Data, SN=991, FN=0, Flags=.p....F."
2663,869.19459,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-49dBm,,,"QoS Data, SN=992, FN=0, Flags=.p..R.F."
2668,869.5787064,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-48dBm,,,"QoS Data, SN=993, FN=0, Flags=.p....F."
2673,870.6708019,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-52dBm,,,"QoS Data, SN=994, FN=0, Flags=.p....F."
2675,872.0688834,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-54dBm,,,"QoS Data, SN=995, FN=0, Flags=.p..R.F."
2677,872.619227,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-39dBm,,,"QoS Data, SN=996, FN=0, Flags=.p..R.F."
2680,874.5576286,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-43dBm,,,"QoS Data, SN=997, FN=0, Flags=.p....F."
2685,875.6371146,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,206,-54dBm,,,"QoS Data, SN=998, FN=0, Flags=.p....F."
2687,877.4196292,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-45dBm,,,"QoS Data, SN=999, FN=0, Flags=.p..R.F."
2691,877.7552997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-46dBm,,,"QoS Data, SN=1000, FN=0, Flags=.p....F."
2696,878.9041520000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-51dBm,,,"QoS Data, SN=1001, FN=0, Flags=.p....F."
2701,880.9003617000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-50dBm,,,"QoS Data, SN=1002, FN=0, Flags=.p....F."
2702,882.8091686,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-53dBm,,,"QoS Data, SN=1003, FN=0, Flags=.p....F."
2707,883.4046987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-44dBm,,,"QoS Data, SN=1004, FN=0, Flags=.p....F."
2712,883.9273506000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-52dBm,,,"QoS Data, SN=1005, FN=0, Flags=.p..R.F."
2716,884.5681487,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,185,-43dBm,,,"QoS Data, SN=1006, FN=0, Flags=.p....F."
2720,885.8126163000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-40dBm,,,"QoS Data, SN=1007, FN=0, Flags=.p....F."
2725,886.6133761000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-53dBm,,,"QoS Data, SN=1008, FN=0, Flags=.p....F."
2727,887.4609265000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-45dBm,,,"QoS Data, SN=1009, FN=0, Flags=.p....F."
2731,887.6487102000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-47dBm,,,"QoS Data, SN=1010, FN=0, Flags=.p..R.F."
2734,888.1641605000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-49dBm,,,"QoS Data, SN=1011, FN=0, Flags=.p....F."
2735,888.4428393000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-54dBm,,,"QoS Data, SN=1012, FN=0, Flags=.p....F."
2739,889.2661927,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-47dBm,,,"QoS Data, SN=1013, FN=0, Flags=.p..R.F."
2741,890.9928852,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-54dBm,,,"QoS Data, SN=1014, FN=0, Flags=.p....F."
2746,891.5455868,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-47dBm,,,"QoS Data, SN=1015, FN=0, Flags=.p..R.F."
2750,893.0923642,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-48dBm,,,"QoS Data, SN=1016, FN=0, Flags=.p....F."
2754,894.0018111,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-50dBm,,,"QoS Data, SN=1017, FN=0, Flags=.p....F."
2758,894.0967044,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-50dBm,,,"QoS Data, SN=1018, FN=0, Flags=.p..R.F."
2763,895.9447648,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-50dBm,,,"QoS Data, SN=1019, FN=0, Flags=.p..R.F."
2765,897.7446726000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-50dBm,,,"QoS Data, SN=1020, FN=0, Flags=.p....F."
2769,899.3334868000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,107,-55dBm,,,"QoS Data, SN=1021, FN=0, Flags=.p..R.F."
2774,901.2646380000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,213,-48dBm,,,"QoS Data, SN=1022, FN=0, Flags=.p....F."
2778,902.5966140000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-56dBm,,,"QoS Data, SN=1023, FN=0, Flags=.p....F."
2779,903.1078067000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-50dBm,,,"QoS Data, SN=1024, FN=0, Flags=.p..R.F."
2784,903.5133966000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-49dBm,,,"QoS Data, SN=1025, FN=0, Flags=.p....F."
2785,904.5462718000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-51dBm,,,"QoS Data, SN=1026, FN=0, Flags=.p....F."
2789,904.8918968000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-55dBm,,,"QoS Data, SN=1027, FN=0, Flags=.p....F."
2792,905.0442621000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-50dBm,,,"QoS Data, SN=1028, FN=0, Flags=.p....F."
2795,905.5560930000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-37dBm,,,"QoS Data, SN=1029, FN=0, Flags=.p..R.F."
2796,906.6472379000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-46dBm,,,"QoS Data, SN=1030, FN=0, Flags=.p....F."
2800,907.5333214000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-45dBm,,,"QoS Data, SN=1031, FN=0, Flags=.p....F."
2803,907.9664656000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-48dBm,,,"QoS Data, SN=1032, FN=0, Flags=.p....F."
2807,909.8056949000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-52dBm,,,"QoS Data, SN=1033, FN=0, Flags=.p..R.F."
2810,910.1139568000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-47dBm,,,"QoS Data, SN=1034, FN=0, Flags=.p....F."
2811,910.8140523000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-54dBm,,,"QoS Data, SN=1035, FN=0, Flags=.p....F."
2812,911.0550266000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-44dBm,,,"QoS Data, SN=1036, FN=0, Flags=.p....F."
2814,912.6956160000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-48dBm,,,"QoS Data, SN=1037, FN=0, Flags=.p..R.F."
2818,914.5800590000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-53dBm,,,"QoS Data, SN=1038, FN=0, Flags=.p..R.F."
2822,915.3761493000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-44dBm,,,"QoS Data, SN=1039, FN=0, Flags=.p..R.F."
2824,915.6289716000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-51dBm,,,"QoS Data, SN=1040, FN=0, Flags=.p..R.F."
2826,916.6733025000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,254,-51dBm,,,"QoS Data, SN=1041, FN=0, Flags=.p....F."
2828,918.3909111000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-59dBm,,,"QoS Data, SN=1042, FN=0, Flags=.p....F."
